site	country	dvisits	dusers	mvisits	musers	year	month
jobs.theguardian.com	84011	372.8757215	372.8757215	0	0	16	12
jobs.theguardian.com	84040	238.6046209	238.6046209	0	0	16	12
jobs.theguardian.com	84018	547.3377888	560.911401	0	0	16	12
jobs.theguardian.com	8408	176.8370765	176.8370765	0	0	16	12
jobs.theguardian.com	84024	1270.074542	1270.074542	0	0	16	12
jobs.theguardian.com	84027	376.708713	376.708713	0	0	16	12
jobs.theguardian.com	84034	1630.654132	1469.932344	0	0	16	12
jobs.theguardian.com	84015	168.5248396	168.544418	0	0	16	10
jobs.theguardian.com	84047	141.1771041	141.1771041	0	0	16	10
jobs.theguardian.com	8404	712.2689835	712.2689835	0	0	16	12
jobs.theguardian.com	84036	4544.775966	4390.080943	0	0	16	12
jobs.theguardian.com	84012	617.4494951	620.4655235	0	0	16	12
jobs.theguardian.com	84028	331.1251839	331.1251839	0	0	16	12
jobs.theguardian.com	84016	158.969507	158.969507	0	0	16	12
jobs.theguardian.com	84048	2655.041787	2692.605568	0	0	16	12
jobs.theguardian.com	84032	791.3441756	791.3441756	0	0	16	12
jobs.theguardian.com	84047	168.7627187	168.7627187	0	0	16	12
jobs.theguardian.com	84031	308.0931721	292.4478685	0	0	16	12
jobs.theguardian.com	8401	644.7126679	654.7092822	0	0	17	3
jobs.theguardian.com	84017	3718.284284	3373.635093	0	0	17	3
jobs.theguardian.com	84049	171.0653794	166.6179901	0	0	17	3
jobs.theguardian.com	84013	1799.126442	1795.320117	0	0	17	3
jobs.theguardian.com	84045	200.5315515	200.5315515	0	0	17	3
jobs.theguardian.com	84051	1258.883934	1264.753209	0	0	17	3
jobs.theguardian.com	8405	294.8433253	273.8313651	0	0	17	3
jobs.theguardian.com	84053	996.9683995	1056.344157	0	0	17	3
jobs.theguardian.com	84041	293.6589722	295.1663265	0	0	17	3
jobs.theguardian.com	84039	899.117751	919.4979329	0	0	17	3
jobs.theguardian.com	84037	4076.685533	3206.906521	0	0	17	3
jobs.theguardian.com	8409	754.7978359	754.7978359	0	0	17	3
jobs.theguardian.com	84025	1731.676806	1711.281011	0	0	17	3
jobs.theguardian.com	84033	347.6610975	367.7728516	0	0	17	3
jobs.theguardian.com	84029	872.8529163	872.8529163	0	0	17	3
jobs.theguardian.com	84055	442.3467724	452.3649087	0	0	17	3
jobs.theguardian.com	84046	387.7866324	221.5922983	0	0	17	3
jobs.theguardian.com	84010	156.6282816	161.5522924	0	0	17	3
jobs.theguardian.com	84042	2565.447289	2551.368531	0	0	17	3
jobs.theguardian.com	8406	5958.184951	5488.211855	0	0	17	3
jobs.theguardian.com	84026	1967.749402	1981.046088	0	0	17	3
jobs.theguardian.com	84011	352.8541036	348.0240121	0	0	17	3
jobs.theguardian.com	84040	275.9826256	275.9826256	0	0	17	3
jobs.theguardian.com	84034	2401.411147	2172.095859	0	0	17	3
jobs.theguardian.com	8402	313.631217	313.631217	0	0	17	3
jobs.theguardian.com	84018	868.9180339	852.8344523	0	0	17	3
jobs.theguardian.com	8408	1028.297926	1010.975242	0	0	17	3
jobs.theguardian.com	84024	694.4455878	531.0163015	0	0	17	3
jobs.theguardian.com	84056	269.3698397	269.3698397	0	0	17	3
jobs.theguardian.com	84027	731.3998177	741.0860555	0	0	17	3
jobs.theguardian.com	8404	591.6995226	580.6254189	0	0	17	3
jobs.theguardian.com	84020	233.0295529	233.0295529	0	0	17	3
jobs.theguardian.com	84036	4285.379765	3970.831235	0	0	17	3
jobs.theguardian.com	84012	1736.171598	1748.661499	0	0	17	3
jobs.theguardian.com	84048	3279.6269	3118.958858	0	0	17	3
jobs.theguardian.com	84032	1702.746369	1378.049826	0	0	17	3
jobs.theguardian.com	84013	2605.285246	2594.303354	0	0	17	2
jobs.theguardian.com	84045	575.5759653	563.6257528	0	0	17	2
jobs.theguardian.com	8401	294.1808055	301.9891355	0	0	17	2
jobs.theguardian.com	84017	2827.966478	2698.938669	0	0	17	2
jobs.theguardian.com	84049	907.667632	888.5535221	0	0	17	2
jobs.theguardian.com	84041	266.2889735	274.1939458	0	0	17	2
jobs.theguardian.com	84051	947.7955758	927.9877525	0	0	17	2
jobs.theguardian.com	84021	645.3016417	645.3016417	0	0	17	2
jobs.theguardian.com	84053	1265.113517	1104.656176	0	0	17	2
jobs.theguardian.com	84039	1143.465276	1121.212184	0	0	17	2
jobs.theguardian.com	84029	234.9012764	222.9790813	0	0	17	2
jobs.theguardian.com	84033	205.8858436	195.4362997	0	0	17	2
jobs.theguardian.com	84037	1052.623863	1043.161312	0	0	17	2
jobs.theguardian.com	8409	588.1603871	573.8535452	0	0	17	2
jobs.theguardian.com	84025	635.1383982	479.2701084	0	0	17	2
jobs.theguardian.com	84010	201.8691065	201.8691065	0	0	17	2
jobs.theguardian.com	84042	779.0105242	781.0245791	0	0	17	2
jobs.theguardian.com	84055	967.722385	948.0116529	0	0	17	2
jobs.theguardian.com	84038	257.1245805	257.1245805	0	0	17	2
jobs.theguardian.com	8406	9364.183121	8766.057288	0	0	17	2
jobs.theguardian.com	84022	296.4306498	304.2986966	0	0	17	2
jobs.theguardian.com	84026	1652.663553	1457.304353	0	0	17	2
jobs.theguardian.com	84011	93.61184584	93.61184584	0	0	17	2
jobs.theguardian.com	84018	454.4975415	415.9308866	0	0	17	2
jobs.theguardian.com	84027	836.2583725	702.5075127	0	0	17	2
jobs.theguardian.com	8408	783.9799614	783.9799614	0	0	17	2
jobs.theguardian.com	84024	136.7066022	136.7066022	0	0	17	2
jobs.theguardian.com	84056	203.7656234	203.7656234	0	0	17	2
jobs.theguardian.com	84034	2145.895988	2119.439192	0	0	17	2
jobs.theguardian.com	84031	188.6915864	188.6915864	0	0	17	3
jobs.theguardian.com	84047	232.2515034	256.337714	0	0	17	3
jobs.theguardian.com	8404	538.4728362	535.1616456	0	0	17	2
jobs.theguardian.com	84036	4414.864769	4106.077482	0	0	17	2
jobs.theguardian.com	84012	1601.423401	1635.120263	0	0	17	2
jobs.theguardian.com	84044	179.4604527	179.4604527	0	0	17	2
jobs.theguardian.com	84028	303.1205544	303.1205544	0	0	17	2
jobs.theguardian.com	84048	1899.813762	1870.799363	0	0	17	2
jobs.theguardian.com	84032	1883.250176	1416.879844	0	0	17	2
jobs.theguardian.com	84031	172.8242999	183.6701005	0	0	17	2
jobs.theguardian.com	84015	183.4651462	170.8238032	0	0	17	2
jobs.theguardian.com	84047	555.5727274	537.9711527	0	0	17	2
jobs.theguardian.com	84017	1862.401673	1611.810025	0	0	17	5
jobs.theguardian.com	84049	52.66505157	52.66505157	0	0	17	5
jobs.theguardian.com	84013	1824.729422	1689.317683	0	0	17	5
jobs.theguardian.com	84019	262.3396807	262.3396807	0	0	17	5
jobs.theguardian.com	84051	1075.859866	1049.834846	0	0	17	5
jobs.theguardian.com	84041	125.9560752	137.4208938	0	0	17	5
jobs.theguardian.com	84053	658.9064278	657.416646	0	0	17	5
jobs.theguardian.com	84039	568.2137627	568.2137627	0	0	17	5
jobs.theguardian.com	84038	241.3291959	230.8403108	0	0	17	5
jobs.theguardian.com	84035	412.8954618	412.8954618	0	0	17	5
jobs.theguardian.com	8409	607.5975502	591.9243325	0	0	17	5
jobs.theguardian.com	84025	678.4918872	671.786534	0	0	17	5
jobs.theguardian.com	84037	939.9560992	958.0686292	0	0	17	5
jobs.theguardian.com	84023	421.595237	419.418793	0	0	17	5
jobs.theguardian.com	84055	861.6855205	861.6855205	0	0	17	5
jobs.theguardian.com	84022	491.3105463	491.3105463	0	0	17	5
jobs.theguardian.com	84010	185.6336787	185.6336787	0	0	17	5
jobs.theguardian.com	84042	606.8445648	437.7866923	0	0	17	5
jobs.theguardian.com	84026	616.1917064	616.1917064	0	0	17	5
jobs.theguardian.com	84030	375.5732891	375.5732891	0	0	17	5
jobs.theguardian.com	8408	312.0821055	329.7181994	0	0	17	5
jobs.theguardian.com	84024	522.9914876	540.1842644	0	0	17	5
jobs.theguardian.com	84027	1424.936806	1254.084828	0	0	17	5
jobs.theguardian.com	84034	1880.486168	1533.035401	0	0	17	5
jobs.theguardian.com	84036	6352.469917	6022.177849	0	0	17	5
jobs.theguardian.com	84012	2631.627133	2628.151886	0	0	17	5
jobs.theguardian.com	84044	397.6601533	414.4093125	0	0	17	5
jobs.theguardian.com	84028	434.4927362	434.4927362	0	0	17	5
jobs.theguardian.com	84048	2347.645362	2368.586565	0	0	17	5
jobs.theguardian.com	84032	385.0198167	385.0198167	0	0	17	5
jobs.theguardian.com	84047	726.4218018	754.3217658	0	0	17	5
jobs.theguardian.com	84045	491.0051445	491.0051445	0	0	17	4
jobs.theguardian.com	84049	443.8188361	488.0344577	0	0	17	4
jobs.theguardian.com	84051	2135.580383	2177.277989	0	0	17	4
jobs.theguardian.com	84053	1772.524601	1634.967995	0	0	17	4
jobs.theguardian.com	84041	137.0344649	129.8638138	0	0	17	4
jobs.theguardian.com	84039	1601.676141	1321.37182	0	0	17	4
jobs.theguardian.com	84025	755.7941809	789.1862323	0	0	17	4
jobs.theguardian.com	84037	683.0883369	667.3984482	0	0	17	4
jobs.theguardian.com	84042	1584.13094	1690.324586	0	0	17	4
jobs.theguardian.com	84029	1052.986747	1082.84976	0	0	17	4
jobs.theguardian.com	84035	841.617977	881.7709373	0	0	17	4
jobs.theguardian.com	84055	317.6810898	317.6810898	0	0	17	4
jobs.theguardian.com	84054	316.9119843	316.9119843	0	0	17	4
jobs.theguardian.com	84026	1159.564412	909.2674364	0	0	17	4
jobs.theguardian.com	84040	308.7322155	308.7322155	0	0	17	4
jobs.theguardian.com	84050	328.246343	328.246343	0	0	17	4
jobs.theguardian.com	84034	1920.38286	1842.057281	0	0	17	4
jobs.theguardian.com	84027	570.1652631	594.0313806	0	0	17	4
jobs.theguardian.com	84036	3075.237774	3039.03046	0	0	17	4
jobs.theguardian.com	84044	177.3860401	177.3860401	0	0	17	4
jobs.theguardian.com	84048	2346.866934	2379.133324	0	0	17	4
jobs.theguardian.com	0	1404285	0	1195091	0	16	10
jobs.theguardian.com	0	1259951	0	1086259	0	16	11
jobs.theguardian.com	0	1043367	0	882743	0	16	12
jobs.theguardian.com	0	1427837	0	1393499	0	17	1
jobs.theguardian.com	0	1257224	0	1227155	0	17	2
jobs.theguardian.com	0	1356904	0	1271551	0	17	3
jobs.theguardian.com	0	1032051	0	1080470	0	17	4
jobs.theguardian.com	0	1092248	0	1129562	0	17	5
