ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.source	ga_analysis.weight	ga_analysis.year	ga_analysis.month	ga_analysis.panel_mobile_raw_visits	ga_analysis.panel_mobile_est_visits	ga_analysis.panel_desktop_raw_visits	ga_analysis.panel_desktop_est_visits
201703	pride.com	208	6601.0	2564.0	4051.0	1389.0	4885.0	1612.0	qc	0.5	17	3	1.0	60096.71712316203	33.2	4443.109373093783
201701	proprofs.com	208	64256.0	98894.0	6894.0	9476.0	7515.0	10244.0	ga	0.3	17	1	1.0	29288.067203383805	50.6	5436.9986162891955
201701	slidegur.com	208	405.0	913.0	215.0	727.0	222.0	739.0	ga	0.3	17	1	0.0	0.0	3.0	364.1037973313153
201703	upandnet.com	208	28268.0	47974.0	3650.0	5111.0	3943.0	5770.0	ga	0.3	17	3	0.0	0.0	12.0	2001.9180549441617
201701	blablacar.pl	208	29330.0	37734.0	2113.0	2558.0	3313.0	3812.0	ga	0.3	17	1	0.0	0.0	58.07142857142858	9790.269137901416
201704	chegg.com	208	2765.0	13013.0	781.0	6113.0	988.0	6694.0	ga	0.3	17	4	0.0	2798.285147640076	104.11861471861472	16315.951782578979
201705	coursehero.com	208	1899.0	15119.0	432.0	7774.0	540.0	8132.0	ga	0.3	17	5	1.0	153096.20103820486	61.6	9967.94447357347
201705	dailycaller.com	208	7510.0	6915.0	4937.0	4080.0	5755.0	4875.0	qc	0.5	17	5	0.0	0.0	91.68571428571428	13582.930061068058
201704	eurodan-huse.dk	208	195267.0	159983.0	32976.0	21616.0	39903.0	24767.0	ga	0.3	17	4	0.0	0.0	67.6	10955.98457827007
201701	feriekroatien.dk	208	17045.0	11262.0	7480.0	4618.0	8315.0	4995.0	ga	0.3	17	1	0.0	0.0	16.0	2190.617146160412
201701	financialexpress.com	208	3775.0	1982.0	1932.0	1410.0	2092.0	1588.0	ga	0.3	17	1	1.0	29134.617649973003	12.0	1400.9297844873793
201703	jutarnji.hr	208	36572.0	31175.0	14245.0	8176.0	16775.0	10535.0	ga	0.3	17	3	1.0	121673.21221371277	47.4	7496.844103845655
201704	l-camera-forum.com	208	1488.0	3969.0	425.0	781.0	503.0	1098.0	ga	0.3	17	4	1.0	67448.06768847059	1.0	178.78729912539188
201701	lekmer.dk	208	500212.0	173706.0	125833.0	36524.0	156656.0	44310.0	ga	0.3	17	1	10.0	161144.00173063253	115.80000000000001	16021.794195257191
201702	livecamsroulette.com	208	4003.0	24768.0	1501.0	13406.0	1676.0	14747.0	ga	0.3	17	2	0.0	0.0	61.2	9097.19397124464
201702	lu.lv	208	171.0	679.0	51.0	170.0	55.0	190.0	ga	0.3	17	2	1.0	38568.30306881513	2.0	333.15779541138033
201705	meteoblue.com	208	7439.0	10182.0	2662.0	2200.0	4219.0	2771.0	ga	0.3	17	5	0.0	0.0	12.0	1949.9164540454865
201704	news.bg	208	7184.0	5333.0	1526.0	1240.0	2546.0	2157.0	qc	0.5	17	4	1.0	65401.06006632258	4.6	896.0341965996977
201705	novasports.gr	208	3809.0	9751.0	509.0	948.0	893.0	1636.0	ga	0.3	17	5	0.0	0.0	11.6	1565.0897077680506
201704	obozrevatel.com	208	4326.0	4859.0	2782.0	1677.0	3399.0	1987.0	ga	0.3	17	4	0.0	0.0	50.800000000000004	7114.434840027646
201704	place2live.dk	208	209759.0	130483.0	66294.0	37361.0	72720.0	41664.0	ga	0.3	17	4	2.0	77596.09714266754	112.6	19703.64996130677
201705	singaporeair.com	208	28150.0	49612.0	6623.0	6823.0	7697.0	8552.0	ga	0.3	17	5	1.0	39876.78636261996	17.0	3007.0614491245065
201701	toucharcade.com	208	9042.0	5418.0	4299.0	2266.0	4890.0	2566.0	qc	0.5	17	1	0.0	0.0	21.6	2360.231020426301
201702	videoblocks.com	208	1541.0	16277.0	616.0	3301.0	657.0	3984.0	ga	0.3	17	2	0.0	28582.49268965505	107.98571428571428	17159.60916082714
201703	vmall.eu	208	18890.0	414.0	11443.0	176.0	13469.0	184.0	ga	0.3	17	3	0.0	22724.140670605564	8.6	1259.87512285125
201705	wankflix.com	208	1240.0	1475.0	549.0	548.0	566.0	583.0	ga	0.3	17	5	0.0	0.0	6.0	873.0468429281376
201705	wonderopolis.org	208	967.0	1475.0	840.0	1347.0	869.0	1368.0	ga	0.3	17	5	0.0	0.0	15.0	2350.7273939652105
201703	acronis.com	208	1289.0	21661.0	511.0	6203.0	573.0	7004.0	ga	0.3	17	3	0.0	0.0	58.000000000000014	8816.55279981621
201703	animenewsnetwork.com	208	13227.0	35625.0	5180.0	9953.0	7236.0	15121.0	qc	0.5	17	3	0.0	0.0	377.1584415584416	55856.556393466344
201705	apkmonk.com	208	3392.0	2222.0	1286.0	663.0	1381.0	673.0	ga	0.3	17	5	3.0	160248.1080935159	7.0	1192.5902935915888
201701	bbb.org	208	322.0	738.0	144.0	388.0	167.0	466.0	qc	0.5	17	1	0.0	0.0	7.0	950.7019584712896
201705	bitbucket.org	208	5325.0	500402.0	1717.0	44048.0	1967.0	81952.0	ga	0.3	17	5	0.0	0.0	576.2952380952382	78698.71328153776
201701	cosmopolitan.lt	208	2014.0	7773.0	1260.0	4201.0	1325.0	4820.0	ga	0.3	17	1	0.0	16007.315577497151	12.6	1945.986652019767
201702	drphil.com	208	1670.0	687.0	1044.0	373.0	1174.0	427.0	qc	0.5	17	2	0.0	13982.978001423213	42.800000000000004	6545.534358824133
201704	editage.com	208	6.0	40.0	5.0	23.0	5.0	24.0	ga	0.3	17	4	0.0	0.0	6.0	1201.5490153076125
201705	flypgs.com	208	107590.0	100808.0	18082.0	15148.0	25651.0	19401.0	ga	0.3	17	5	5.0	158258.73961364155	37.3	6073.4819743794515
201702	marsdd.com	208	104.0	1130.0	76.0	722.0	85.0	835.0	ga	0.3	17	2	0.0	13833.663898694167	7.6	1064.810377288303
201704	mdmetric.com	208	0.0	63.0	0.0	31.0	0.0	39.0	qc	0.5	17	4	0.0	0.0	5.0	713.360799815116
201701	musikundervisning.dk	208	42662.0	52429.0	20605.0	11772.0	22841.0	14780.0	ga	0.3	17	1	0.0	0.0	108.88571428571427	11467.023198430756
201705	mynet.com	208	48767.0	43637.0	18439.0	5123.0	20947.0	7854.0	ga	0.3	17	5	1.0	70438.9037729297	7.0	1293.1215661709853
201705	outlet-cykler.dk	208	163142.0	96052.0	30094.0	16065.0	37404.0	19972.0	ga	0.3	17	5	2.0	190246.93060442264	91.0	14692.285090759651
201702	overclock.net	208	14528.0	40148.0	5608.0	16604.0	7121.0	19311.0	qc	0.5	17	2	0.0	0.0	412.32857142857137	50739.40412385157
201702	pron.tv	208	129801.0	331314.0	10689.0	18786.0	13408.0	28354.0	ga	0.3	17	2	0.0	0.0	209.68571428571425	30830.776376234793
201705	romwe.com	208	49235.0	138440.0	5833.0	6218.0	7670.0	7764.0	ga	0.3	17	5	0.0	0.0	15.485714285714286	2159.106985724317
201704	rozetka.com.ua	208	15657.0	29357.0	1610.0	2590.0	1995.0	2870.0	ga	0.3	17	4	0.0	0.0	69.95714285714286	10014.54701418443
201704	safewise.com	208	514.0	608.0	448.0	499.0	473.0	520.0	ga	0.3	17	4	0.0	0.0	13.0	2290.4131717257646
201704	suttons.co.uk	208	944.0	1378.0	446.0	310.0	472.0	340.0	ga	0.3	17	4	0.0	0.0	1.0	181.31266153916974
201704	teamrock.com	208	19940.0	11105.0	14202.0	6437.0	15623.0	7223.0	ga	0.3	17	4	0.0	16389.58340032232	73.8	11494.461051216913
201705	trello.com	208	19041.0	651616.0	10434.0	234274.0	12209.0	353758.0	qc	0.5	17	5	1.0	407089.8046800251	4906.8583416583415	515251.3734782713
201705	whatreallyhappened.com	208	459.0	1053.0	262.0	545.0	351.0	900.0	qc	0.5	17	5	1.0	20488.19740037034	8.6	1270.829897969043
201703	xlmoto.dk	208	118327.0	101576.0	20105.0	13571.0	25641.0	16489.0	ga	0.3	17	3	0.0	0.0	118.57142857142854	19758.502905782116
201703	zaufanekliniki.pl	208	208.0	209.0	90.0	74.0	102.0	82.0	ga	0.3	17	3	0.0	0.0	1.0	139.19742822960697
201701	12go.asia	208	2471.0	3821.0	640.0	929.0	814.0	1244.0	ga	0.3	17	1	0.0	0.0	3.0	295.5658014351976
201703	blikk.hu	208	23289.0	9051.0	5942.0	2201.0	10494.0	2692.0	ga	0.3	17	3	0.0	7098.98812445025	18.799999999999997	2368.7391943942107
201705	botn.info	208	458.0	724.0	199.0	228.0	219.0	246.0	ga	0.3	17	5	0.0	0.0	2.0	281.07701214916347
201705	decanter.com	208	8670.0	10661.0	3952.0	3434.0	4456.0	3997.0	ga	0.3	17	5	0.0	0.0	19.4	2742.4631886330358
201705	experienceproject.com	208	10933.0	8751.0	5898.0	4601.0	6689.0	5173.0	qc	0.5	17	5	0.0	0.0	58.400000000000006	8742.326554570252
201705	fodors.com	208	7555.0	8879.0	5097.0	5436.0	5790.0	6088.0	qc	0.5	17	5	1.0	54539.25947177719	48.800000000000004	7670.651100666473
201705	gazzetta.gr	208	20801.0	17962.0	5002.0	3974.0	8879.0	6709.0	ga	0.3	17	5	2.0	96708.50043811546	52.038095238095245	8891.60874968629
201701	glassdoor.com	208	20001.0	75028.0	8171.0	19530.0	8819.0	21834.0	qc	0.5	17	1	1.0	60707.98210010549	217.99999999999997	31003.497547404775
201703	gpuboss.com	208	9404.0	26715.0	4329.0	11653.0	4977.0	12556.0	ga	0.3	17	3	0.0	0.0	215.09999999999997	31604.1062365104
201702	healthyandnaturalworld.com	208	2311.0	828.0	1815.0	673.0	1925.0	715.0	ga	0.3	17	2	0.0	0.0	18.0	2874.7439299015828
201703	holidaycottages.co.uk	208	913.0	1237.0	123.0	157.0	149.0	176.0	ga	0.3	17	3	0.0	0.0	1.0	168.80715922162005
201702	ieskok.lt	208	14514.0	19283.0	430.0	616.0	1211.0	1479.0	ga	0.3	17	2	17.0	190321.67834369538	8.7	1590.0483797911265
201703	italia.it	208	678.0	1271.0	389.0	663.0	397.0	687.0	ga	0.3	17	3	0.0	0.0	2.0	371.61628303805213
201705	lorealparis.dk	208	1796.0	2556.0	640.0	935.0	700.0	978.0	ga	0.3	17	5	3.0	110482.55792305246	10.6	1753.540423192886
201701	mendeley.com	208	5572.0	99898.0	1777.0	18984.0	2049.0	26500.0	ga	0.3	17	1	1.0	29398.412189698884	103.19999999999999	14103.168350931597
201702	mmafighting.com	208	31573.0	25689.0	13884.0	9525.0	18888.0	13957.0	qc	0.5	17	2	0.0	0.0	171.02294372294372	25013.577585667415
201704	momondo.fr	208	1918.0	4451.0	834.0	1192.0	963.0	1547.0	ga	0.3	17	4	1.0	62857.04515249231	6.0	1042.4056172033916
201704	momondo.ro	208	4669.0	7783.0	1339.0	1892.0	1790.0	2478.0	ga	0.3	17	4	0.0	10492.167480515984	14.6	2428.550061037466
201703	multikino.pl	208	2193.0	5167.0	606.0	1128.0	720.0	1218.0	ga	0.3	17	3	0.0	0.0	9.6	1519.1483846934618
201702	paladins.guru	208	1283.0	10719.0	382.0	864.0	513.0	1739.0	qc	0.5	17	2	0.0	0.0	61.5995670995671	10874.804668723886
201701	player.pl	208	5109.0	8802.0	1463.0	2433.0	1731.0	2879.0	ga	0.3	17	1	2.0	32297.35954976575	19.6	2917.83982711842
201702	plius.lt	208	1561.0	2520.0	475.0	379.0	510.0	401.0	ga	0.3	17	2	1.0	21716.36414875209	1.0	169.86698549861083
201705	psu.com	208	5185.0	6870.0	1712.0	2648.0	2266.0	2906.0	ga	0.3	17	5	0.0	0.0	24.6	4028.5117004679946
201703	rare.us	208	0.0	0.0	18852.0	5367.0	20420.0	5586.0	qc	0.5	17	3	0.0	0.0	143.99999999999997	22675.767858106658
201703	scubaboard.com	208	1638.0	9187.0	807.0	1121.0	925.0	1436.0	ga	0.3	17	3	0.0	0.0	11.666666666666666	1878.270951537531
201702	seriouseats.com	208	29648.0	21197.0	17882.0	11013.0	21613.0	12988.0	qc	0.5	17	2	1.0	33111.970380702325	179.89999999999998	26788.130636299662
201704	sonicelectronix.com	208	2303.0	2958.0	905.0	789.0	1011.0	857.0	ga	0.3	17	4	0.0	0.0	9.6	1697.8749963581813
201705	theguardian.com	208	1819714.0	2052347.0	783007.0	465671.0	1446598.0	660284.0	ga	0.3	17	5	10.0	532195.8851508999	4993.789177489176	805733.96183906
201704	wltx.com	208	71.0	47.0	45.0	49.0	47.0	49.0	qc	0.5	17	4	0.0	0.0	1.0	186.76356436469973
201704	banggood.com	208	184226.0	834348.0	23415.0	50055.0	27407.0	76295.0	ga	0.3	17	4	7.0	277939.17939020984	715.1229437229439	110696.61919740067
201704	cinemarx.ro	208	645.0	1568.0	283.0	452.0	296.0	482.0	ga	0.3	17	4	0.0	5043.756324966971	1.0	231.40453177265803
201705	citadines.com	208	1052.0	1702.0	376.0	501.0	426.0	545.0	ga	0.3	17	5	0.0	0.0	1.0	172.7556316021798
201703	cobra.com	208	309.0	432.0	138.0	149.0	154.0	155.0	ga	0.3	17	3	0.0	0.0	2.0	374.5103212810401
201702	crash.net	208	21168.0	14127.0	5760.0	4141.0	8841.0	5751.0	ga	0.3	17	2	2.0	35903.44718618649	13.2	2038.8286340104073
201704	crazy-factory.com	208	75806.0	70443.0	6900.0	4652.0	9314.0	5919.0	ga	0.3	17	4	0.0	0.0	16.0	2394.7777463123202
201705	dagfs.com	208	570.0	300.0	372.0	100.0	384.0	113.0	ga	0.3	17	5	0.0	0.0	4.0	822.5644161285637
201705	der-postillon.com	208	9862.0	2254.0	5828.0	1076.0	6289.0	1130.0	ga	0.3	17	5	0.0	4970.706401463188	16.6	2666.5164569825974
201701	destructoid.com	208	9368.0	18696.0	2775.0	4276.0	4636.0	8586.0	qc	0.5	17	1	0.0	0.0	175.3483516483516	21434.764251333498
201703	eatingwell.com	208	605.0	3231.0	274.0	1185.0	327.0	1505.0	qc	0.5	17	3	2.0	65591.85339909038	24.2	3780.7200015967264
201703	fitnessdk.dk	208	404196.0	507443.0	116868.0	95810.0	142020.0	116257.0	ga	0.3	17	3	5.0	125152.00818433074	478.84285714285716	70720.25657589405
201701	globe.com.ph	208	4051.0	6944.0	497.0	876.0	695.0	1032.0	ga	0.3	17	1	2.0	83965.66242617332	1.0	202.1864996651278
201702	jellyshare.com	208	150754.0	45503.0	20640.0	4094.0	23427.0	4871.0	ga	0.3	17	2	0.0	7381.886543068766	42.2	6148.724706110203
201703	kelkoo.dk	208	85185.0	132656.0	62442.0	87198.0	67408.0	92172.0	ga	0.3	17	3	4.0	49338.90445673359	230.39999999999998	38564.23174125978
201704	knowyourmeme.com	208	0.0	0.0	24140.0	40077.0	26439.0	44260.0	qc	0.5	17	4	3.0	107858.87443447126	1056.7	158279.18699416032
201703	kvp-ar.com	208	304.0	151.0	142.0	67.0	171.0	77.0	ga	0.3	17	3	0.0	22918.132218245053	2.0	369.0105312284443
201705	menprovement.com	208	1907.0	1139.0	831.0	662.0	858.0	681.0	ga	0.3	17	5	0.0	8659.20003521497	10.6	1676.8244726582182
201703	novayagazeta.ru	208	2787.0	3002.0	1698.0	2019.0	2283.0	2245.0	ga	0.3	17	3	0.0	0.0	47.0	8000.508490518719
201705	otodom.pl	208	39245.0	59983.0	5674.0	6675.0	7734.0	10382.0	ga	0.3	17	5	3.0	130371.34233760626	14.6	2520.831393169937
201704	otomoto.pl	208	353964.0	184542.0	27232.0	21704.0	42095.0	38407.0	ga	0.3	17	4	4.0	92637.64762273896	181.8666666666666	36212.19681755169
201701	paulaschoice.com	208	15983.0	23429.0	6021.0	5342.0	6781.0	6458.0	ga	0.3	17	1	0.0	0.0	60.371428571428574	6889.52878702074
201703	politico.com	208	159675.0	205247.0	54138.0	35292.0	78140.0	50896.0	qc	0.5	17	3	0.0	0.0	431.9281385281386	73864.8377909222
201703	stuttgarter-zeitung.de	208	2938.0	3352.0	1030.0	868.0	1265.0	976.0	ga	0.3	17	3	0.0	0.0	2.0	298.1546104686778
201702	wwf.dk	208	11409.0	15425.0	6745.0	7122.0	7136.0	7829.0	ga	0.3	17	2	0.0	0.0	31.6	4843.059457945987
201703	8dio.com	208	672.0	1778.0	210.0	320.0	277.0	377.0	ga	0.3	17	3	0.0	1811.414592968976	7.0	1212.4854546048023
201705	addforums.com	208	1132.0	1029.0	588.0	411.0	750.0	541.0	qc	0.5	17	5	0.0	0.0	16.6	2219.2724169873286
201702	ashams.com	208	54246.0	19474.0	6505.0	1977.0	14577.0	4199.0	ga	0.3	17	2	2.0	26166.510706405672	2.0	226.32365357406758
201702	blackanddecker.dk	208	3461.0	4667.0	798.0	830.0	861.0	910.0	ga	0.3	17	2	0.0	0.0	4.0	614.8917952865668
201704	boholchronicle.com.ph	208	1644.0	413.0	1054.0	141.0	1164.0	160.0	ga	0.3	17	4	3.0	155593.33501934042	1.0	178.78729912539188
201702	champions.co	208	3016.0	1557.0	2581.0	1112.0	2747.0	1259.0	ga	0.3	17	2	0.0	7370.565756083044	19.6	3159.7572968319814
201702	curezone.org	208	2854.0	2999.0	1826.0	1514.0	2207.0	1789.0	qc	0.5	17	2	0.0	0.0	17.6	2925.982342051408
201701	daniweb.com	208	237.0	2991.0	201.0	2547.0	220.0	2726.0	qc	0.5	17	1	2.0	50449.25450451795	33.0	3920.642535391785
201705	days.to	208	1866.0	1437.0	1266.0	1013.0	1596.0	1190.0	qc	0.5	17	5	1.0	62329.71062355892	14.0	2095.5120435406607
201705	douglas.lt	208	2044.0	1853.0	380.0	327.0	450.0	410.0	ga	0.3	17	5	1.0	49952.3237868585	3.6	573.8582964164339
201705	gq-magazin.de	208	2868.0	3150.0	1266.0	1571.0	1370.0	1700.0	ga	0.3	17	5	0.0	0.0	16.0	2082.562788492385
201702	indianpornvideos.com	208	54338.0	15801.0	6173.0	1671.0	6696.0	1753.0	ga	0.3	17	2	0.0	33494.93046066018	15.0	2654.2690206182433
201703	invaluable.com	208	11298.0	21730.0	3438.0	4022.0	3736.0	4526.0	ga	0.3	17	3	1.0	51983.959708370385	21.6	3813.01814868389
201704	jumia.com.ng	208	578.0	414.0	411.0	164.0	453.0	164.0	ga	0.3	17	4	1.0	63739.53012403671	1.0	269.6114070917476
201704	laprensa.hn	208	449.0	3035.0	183.0	182.0	236.0	262.0	ga	0.3	17	4	0.0	0.0	1.0	184.948092817102
201705	meteoprog.pl	208	4841.0	7414.0	1944.0	2176.0	2439.0	2551.0	ga	0.3	17	5	4.0	208746.21660967296	11.0	1511.7443376239703
201705	mundodeportivo.com	208	41622.0	27272.0	10776.0	6467.0	16007.0	12624.0	ga	0.3	17	5	2.0	79937.55928689716	37.8	6247.809105773181
201703	nflhdlive.com	208	1529.0	7633.0	469.0	2044.0	541.0	2482.0	ga	0.3	17	3	1.0	37697.43690082003	9.2	1517.2511347579598
201702	olx.pl	208	19860.0	815115.0	272.0	45430.0	272.0	67473.0	ga	0.3	17	2	20.0	335317.5163502024	235.45238095238088	49504.08998720198
201702	philstar.com	208	4223.0	7873.0	2056.0	1489.0	2363.0	1794.0	ga	0.3	17	2	1.0	34719.161767151454	14.6	2154.040816124777
201701	radaronline.com	208	92171.0	44099.0	22938.0	11033.0	28695.0	12690.0	ga	0.3	17	1	1.0	17322.036709668184	75.8	10063.094225546962
201704	rg.ru	208	3883.0	6448.0	2709.0	3592.0	2783.0	3811.0	ga	0.3	17	4	0.0	0.0	39.6	5181.540700380763
201701	sex3.com	208	40152.0	43212.0	15033.0	22793.0	15401.0	24179.0	ga	0.3	17	1	1.0	13921.065774886	82.2	11242.675077332973
201705	sign-in-china.com	208	184.0	1018.0	56.0	188.0	69.0	231.0	ga	0.3	17	5	0.0	0.0	1.0	169.21122417964085
201704	sinoptik.ua	208	7503.0	4209.0	3843.0	2196.0	6588.0	2196.0	ga	0.3	17	4	1.0	69119.38317160055	88.97142857142858	14205.39738880073
201703	starcasm.net	208	4415.0	40.0	3275.0	39.0	3643.0	39.0	qc	0.5	17	3	0.0	0.0	33.0	5201.901215215228
201705	techbeasts.com	208	319.0	921.0	242.0	631.0	261.0	648.0	ga	0.3	17	5	0.0	0.0	12.0	1876.1798786440413
201702	tekz24.com	208	153.0	100.0	124.0	75.0	130.0	75.0	ga	0.3	17	2	0.0	0.0	3.0	492.8031754736361
201704	velvet.hu	208	5178.0	37197.0	2123.0	3741.0	2680.0	5230.0	ga	0.3	17	4	0.0	0.0	103.57142857142856	14976.267668417842
201702	very.co.uk	208	18155.0	12113.0	2850.0	2160.0	3298.0	2308.0	ga	0.3	17	2	0.0	35957.41219688166	13.885714285714284	2168.1815642669408
201704	vesti-online.com	208	11310.0	15337.0	1442.0	1708.0	2028.0	3140.0	ga	0.3	17	4	0.0	32777.39648355634	37.28571428571429	4943.154268996254
201704	wnyc.org	208	1141.0	1549.0	857.0	1172.0	1034.0	1405.0	qc	0.5	17	4	1.0	77489.22876750705	50.400000000000006	9091.81349366834
201702	yelp.co.uk	208	7774.0	5100.0	3286.0	2350.0	3492.0	2430.0	qc	0.5	17	2	0.0	0.0	13.0	2104.860753033202
201702	zergnet.com	208	65300.0	82923.0	40266.0	40944.0	42378.0	44290.0	ga	0.3	17	2	2.0	51559.009809985735	240.29999999999993	39063.910249316614
201703	zingat.com	208	3703.0	1803.0	769.0	166.0	1058.0	268.0	ga	0.3	17	3	0.0	18442.839431397028	2.0	340.56391542138397
201702	24sata.hr	208	96830.0	103751.0	20814.0	13107.0	42651.0	22764.0	ga	0.3	17	2	2.0	46264.150390101895	86.97142857142858	12970.253340401678
201702	40kforums.com	208	210.0	252.0	141.0	153.0	169.0	173.0	qc	0.5	17	2	0.0	0.0	4.0	564.7670921456433
201704	8tracks.com	208	4152.0	20000.0	1204.0	3680.0	1289.0	5010.0	ga	0.3	17	4	1.0	38330.19684482058	51.48571428571429	8403.692500913412
201701	aten.com	208	221.0	3301.0	98.0	905.0	107.0	1041.0	ga	0.3	17	1	0.0	0.0	7.0	979.2299531374417
201701	booking.com	208	5094094.0	7257001.0	1155816.0	1060167.0	1478551.0	1493980.0	ga	0.3	17	1	97.0	1052074.2002380835	3016.8519480519485	486170.0701834422
201705	borussia.de	208	1462.0	1934.0	627.0	518.0	735.0	666.0	ga	0.3	17	5	0.0	23848.34835863649	1.0	175.68541261451776
201704	boxingscene.com	208	15330.0	12398.0	2791.0	1634.0	5048.0	2986.0	qc	0.5	17	4	1.0	69906.68118348291	44.20952380952381	8161.1439675829715
201704	britishmuseumshoponline.org	208	837.0	1809.0	235.0	309.0	269.0	339.0	ga	0.3	17	4	0.0	0.0	1.0	186.76356436469973
201703	dailyedition.press	208	454000.0	120581.0	25626.0	4117.0	27270.0	4405.0	ga	0.3	17	3	1.0	41028.24018138775	14.0	2742.2829751765235
201704	danland.dk	208	105541.0	78603.0	35517.0	23136.0	44248.0	29223.0	ga	0.3	17	4	0.0	0.0	49.60000000000001	8929.779529702078
201702	droidforums.net	208	450.0	269.0	358.0	257.0	379.0	261.0	ga	0.3	17	2	0.0	0.0	2.0	275.0049522476329
201703	eurostar.com	208	2705.0	10319.0	570.0	1505.0	640.0	1688.0	ga	0.3	17	3	0.0	0.0	3.0	401.4652730045619
201705	expressilustrowany.pl	208	3289.0	4865.0	1910.0	1994.0	2140.0	2300.0	ga	0.3	17	5	2.0	169688.5753240386	9.6	1728.5992629481273
201703	gaytimes.co.uk	208	8347.0	2707.0	5400.0	1559.0	7092.0	2056.0	qc	0.5	17	3	11.0	174075.40348434122	28.0	4304.4710922253125
201705	guioteca.com	208	519.0	774.0	250.0	329.0	263.0	329.0	ga	0.3	17	5	0.0	29559.41536067537	2.0	319.85120058660993
201705	ingo.dk	208	32759.0	18732.0	9743.0	6740.0	11176.0	7198.0	ga	0.3	17	5	0.0	0.0	49.485714285714295	8362.868439710115
201702	izettle.com	208	26079.0	86707.0	6785.0	12646.0	9213.0	17153.0	ga	0.3	17	2	0.0	50211.77983843525	61.28571428571429	9450.068914152907
201702	money.pl	208	5426.0	67774.0	3349.0	27772.0	3835.0	35101.0	ga	0.3	17	2	12.0	220398.2969074636	135.74285714285713	26057.19882880292
201703	nrgi.dk	208	29313.0	100384.0	9589.0	21376.0	11270.0	25260.0	ga	0.3	17	3	0.0	0.0	71.39999999999999	10932.218756831415
201701	pressroomvip.com	208	396177.0	92228.0	64410.0	13048.0	70450.0	13872.0	qc	0.5	17	1	0.0	0.0	211.99999999999997	23530.355216895743
201703	shemalewiki.com	208	425873.0	289304.0	31940.0	18115.0	38697.0	21385.0	ga	0.3	17	3	1.0	60091.259528235896	85.07142857142857	14637.479319909695
201702	shutterbug.com	208	1712.0	1123.0	1189.0	550.0	1261.0	599.0	qc	0.5	17	2	0.0	0.0	7.0	1143.9210622108658
201701	smartbuyglasses.dk	208	92775.0	114003.0	20991.0	16296.0	26492.0	20892.0	ga	0.3	17	1	0.0	0.0	93.6	11008.583431793548
201702	tune.pk	208	5716.0	5891.0	3003.0	2695.0	3512.0	3118.0	qc	0.5	17	2	2.0	25312.03423206821	23.6	4315.135869687236
201704	viralthread.com	208	66144.0	48879.0	28271.0	15412.0	33589.0	18344.0	qc	0.5	17	4	0.0	0.0	213.79999999999998	34299.06189688815
201703	wayn.com	208	7769.0	16615.0	2180.0	2635.0	2646.0	3700.0	qc	0.5	17	3	0.0	0.0	15.6	2422.688938936437
201704	wetnwildbeauty.com	208	2400.0	1925.0	531.0	450.0	611.0	491.0	ga	0.3	17	4	0.0	53510.56566985953	2.6	317.19936013416265
201702	whowhatwear.co.uk	208	162975.0	105985.0	12177.0	6739.0	13776.0	7281.0	ga	0.3	17	2	0.0	1876.5205401987344	49.800000000000004	8001.669119527332
201702	zeldawiki.org	208	2404.0	5877.0	748.0	1100.0	1046.0	1681.0	qc	0.5	17	2	1.0	47973.37292468819	24.200000000000003	3645.773065076403
201702	123music.to	208	20355.0	58918.0	11615.0	30063.0	13508.0	33573.0	ga	0.3	17	2	3.0	45411.765047290304	115.99999999999999	16656.056205012865
201701	bmj.com	208	4169.0	21081.0	2731.0	10209.0	2988.0	11605.0	ga	0.3	17	1	1.0	62679.382384882156	50.60000000000001	6433.060107652008
201704	canalporno.com	208	8850.0	5832.0	1734.0	2003.0	1836.0	2037.0	ga	0.3	17	4	0.0	0.0	1.0	181.31266153916974
201703	dukapolska.com	208	303.0	749.0	63.0	139.0	70.0	157.0	ga	0.3	17	3	0.0	0.0	1.0	130.07909340371677
201702	express.com.pk	208	17065.0	12458.0	3800.0	2494.0	4423.0	2742.0	ga	0.3	17	2	2.0	103007.78125530622	71.60000000000001	12097.5981660202
201705	fxstreet.com	208	2267.0	8204.0	703.0	2262.0	1205.0	4430.0	ga	0.3	17	5	0.0	0.0	13.6	2038.9643052506012
201702	goldenline.pl	208	3888.0	9724.0	2554.0	4514.0	2689.0	4916.0	ga	0.3	17	2	1.0	100391.77710499443	32.8	5366.762269646768
201704	hardsextube.com	208	16093.0	29158.0	3263.0	7693.0	3533.0	8433.0	ga	0.3	17	4	2.0	48167.82058656406	50.2	9531.317809518918
201705	imagechef.com	208	1017.0	1831.0	266.0	623.0	346.0	669.0	ga	0.3	17	5	3.0	150639.44714745923	4.0	678.344149588037
201704	jobinga.dk	208	48115.0	27297.0	36557.0	19194.0	38463.0	20020.0	ga	0.3	17	4	0.0	0.0	38.0	6822.067925181298
201704	liquor.com	208	5273.0	4760.0	2785.0	2166.0	3525.0	2631.0	qc	0.5	17	4	0.0	18748.842747284027	28.08571428571429	4591.43117168816
201703	manilashaker.com	208	255.0	568.0	70.0	121.0	77.0	129.0	ga	0.3	17	3	1.0	27536.46113248066	2.0	359.88329146902214
