ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.year	ga_analysis.month	ga_analysis.panel_raw_visits	ga_analysis.panel_est_visits	ga_analysis.panel_page_views
201612	angelbroking.com	356	649626.0	1571385.0	321913.0	227288.0	391726.0	336669.0	16	12	337.0	73034.19289245649	109245.76728134537
201703	arabnews.com	356	495550.0	423445.0	206556.0	152353.0	228993.0	161031.0	17	3	332.0	92028.3209705912	128316.9898011921
201607	arabnews.com	356	566344.0	526648.0	262261.0	290260.0	310277.0	329639.0	16	7	938.0	123906.39316441129	214504.17252497893
201703	aralikatte.com	356	3796322.0	201900.0	1949181.0	68702.0	2203069.0	76186.0	17	3	323.0	43368.28448307006	49093.31597282618
201611	askubuntu.com	356	222611.0	2250748.0	109269.0	1000434.0	135360.0	1263160.0	16	11	420.0	380891.88465723384	546358.5578130776
201612	autoportal.com	356	1.0130349E7	8464204.0	4005845.0	2521527.0	4290424.0	2761645.0	16	12	9161.0	1468050.7774523706	3241756.319397759
201605	babyoye.com	356	1578266.0	1556629.0	275837.0	210974.0	313457.0	235592.0	16	5	1137.0	209952.71471452655	1240623.4578788371
201701	bigbasket.com	356	6993742.0	1.9907913E7	1415143.0	1380949.0	1763077.0	1919063.0	17	1	3937.0	1354216.411919947	4048050.421309059
201612	biotecnika.org	356	425612.0	502889.0	189037.0	174419.0	323527.0	312939.0	16	12	992.0	145929.25012814323	323759.9396215504
201604	bleacherreport.com	356	0.0	0.0	398802.0	156500.0	464975.0	178140.0	16	4	2491.0	362056.3229455034	429299.03050294734
201611	boldsky.com	356	6.5668087E7	2.9680192E7	7804376.0	2020926.0	9856813.0	2666892.0	16	11	2278.0	358382.4588472457	1036451.559852155
201610	bollywoodmdb.com	356	2458681.0	1248128.0	977294.0	380843.0	1132232.0	449193.0	16	10	2775.0	404325.7267229808	843958.3289291422
201602	brainly.in	356	0.0	0.0	292515.0	165455.0	340100.0	190699.0	16	2	4922.0	429075.4864238426	844179.9655133816
201610	break.com	356	800771.0	115571.0	617112.0	56172.0	640271.0	58860.0	16	10	40.0	8173.25942825791	17639.787308248928
201609	careesma.in	356	4379529.0	4205615.0	1079947.0	762580.0	1288418.0	902240.0	16	9	5288.0	749175.0670414385	2212896.3221335784
201611	circleofmoms.com	356	192927.0	30501.0	126223.0	26298.0	132491.0	26690.0	16	11	404.0	44693.82640441236	51879.12215183151
201610	crazydiscussion.com	356	1780238.0	643922.0	117957.0	33767.0	191871.0	55975.0	16	10	350.0	54703.20238466376	326372.75115465216
201603	cultnuts.com	356	0.0	0.0	439790.0	146599.0	468319.0	162320.0	16	3	4745.0	545504.2080996679	737310.6420480936
201606	culturacolectiva.com	356	399586.0	138676.0	167988.0	25913.0	228650.0	41219.0	16	6	9.0	1475.0505783849692	1797.0194188113842
201701	d4dramas.com	356	1044328.0	516359.0	415367.0	183890.0	504116.0	226083.0	17	1	1842.0	243373.41557898652	397857.89466586726
201609	dailyexcelsior.com	356	499226.0	446782.0	124662.0	96666.0	146528.0	115037.0	16	9	584.0	98462.2632466529	143446.5308533386
201609	desicomments.com	356	4102615.0	1663502.0	1156602.0	343327.0	1294279.0	392936.0	16	9	6551.0	692524.9869955209	1521817.994544979
201608	desisongs.in	356	1016825.0	128563.0	278508.0	36500.0	328253.0	40991.0	16	8	857.0	84041.21346448467	206737.68642716703
201612	digit.in	356	1.9022539E7	3375907.0	4336577.0	1101132.0	4753393.0	1266947.0	16	12	8429.0	2079060.5370427924	5587378.621102182
201703	dilsediltak.co.in	356	206992.0	50580.0	100877.0	26560.0	109832.0	28737.0	17	3	383.0	38963.59784915206	75809.22007447413
201603	distractify.com	356	216609.0	92253.0	164489.0	62338.0	179019.0	68264.0	16	3	1064.0	160386.9633284652	187559.6865239846
201601	djmaza.xyz	356	0.0	0.0	997881.0	450807.0	1096916.0	497467.0	16	1	12868.0	1398431.8636065132	3086424.376427871
201610	eazydiner.com	356	178854.0	122552.0	101655.0	31766.0	133449.0	58039.0	16	10	433.0	61551.35578134137	87904.2754190434
201702	epapervijayavani.in	356	742357.0	1459750.0	138892.0	101995.0	169974.0	123806.0	17	2	189.0	55241.29577385345	114488.21667823999
201611	evonews.com	356	2082310.0	347468.0	1158890.0	202019.0	1307579.0	230745.0	16	11	2279.0	295573.20305959217	409130.2157271617
201612	experienceproject.com	356	606221.0	120368.0	389969.0	71310.0	410897.0	75578.0	16	12	1638.0	154869.81900961904	197632.00720919127
201601	fantasti.cc	356	0.0	0.0	238169.0	268197.0	250015.0	295438.0	16	1	1046.0	283303.20095745666	341994.9237289234
201604	firstpost.com	356	0.0	0.0	1083745.0	3812953.0	1189792.0	5001121.0	16	4	6765.0	1702542.880462513	1888812.769436797
201703	follo.in	356	2952577.0	543343.0	1193695.0	106507.0	1544643.0	140779.0	17	3	608.0	137216.4807801778	877851.1369662926
201607	follo.in	356	1.9550419E7	1.4544206E7	4148968.0	4329744.0	8752494.0	6048245.0	16	7	4143.0	1273059.831328455	6077092.768114885
201612	fossil-asia.com	356	376398.0	175191.0	134178.0	35703.0	145021.0	39622.0	16	12	264.0	49636.9091707779	116473.51906782147
201601	freepik.com	356	0.0	0.0	145694.0	842512.0	159936.0	1235815.0	16	1	1119.0	772010.0743516368	1800782.136083915
201612	freesexyindians.com	356	5255188.0	1201551.0	578345.0	199927.0	715951.0	230178.0	16	12	629.0	253740.25109827475	1497871.7024671617
201610	gaadiwaadi.com	356	6945930.0	1459144.0	1548574.0	221527.0	1634403.0	236959.0	16	10	1557.0	231838.6323924446	602713.7525007899
201702	gazabhindi.com	356	1951169.0	315643.0	1240335.0	151128.0	1338836.0	173986.0	17	2	960.0	100159.27457586727	139143.69673043108
201703	getrechargeplans.in	356	248882.0	104085.0	107638.0	47011.0	116887.0	49786.0	17	3	339.0	49827.47899748497	77066.56499149237
201610	gizbot.com	356	2904283.0	597172.0	1554996.0	315818.0	1754457.0	373053.0	16	10	2422.0	715810.2396185824	2633624.749262844
201602	gizmodo.com	356	0.0	0.0	468893.0	343983.0	515817.0	388934.0	16	2	1921.0	501708.79351358884	557045.6905213256
201609	healthyandnaturalworld.com	356	153166.0	45877.0	112817.0	32708.0	119744.0	35391.0	16	9	368.0	56065.69901695771	66267.64772547249
201701	heartfulness.org	356	196995.0	113950.0	111427.0	45877.0	131515.0	53414.0	17	1	86.0	11534.298817328188	12852.229568850593
201606	holidayiq.com	356	4593417.0	1.2660509E7	2077574.0	4536126.0	2268591.0	5139035.0	16	6	2321.0	500562.00677389733	687086.0952758514
201605	hollywood.com	356	721244.0	1700037.0	185648.0	161686.0	196610.0	177213.0	16	5	1058.0	174317.13055562435	849980.0776464717
201609	home-designing.com	356	148855.0	113974.0	96597.0	49510.0	107564.0	58365.0	16	9	479.0	87587.49816172066	119982.09801780959
201611	homecredit.co.in	356	825596.0	683604.0	231282.0	127593.0	318322.0	204027.0	16	11	903.0	128424.55682252803	306810.3213057458
201612	housing.com	356	9228385.0	3771647.0	1884881.0	666952.0	2741198.0	889817.0	16	12	2728.0	478084.60333761526	2109756.6473716465
201612	hpshopping.in	356	1311580.0	1824452.0	700232.0	491230.0	802579.0	587785.0	16	12	3052.0	512194.2276040092	711596.7419898622
201608	huawei.com	356	553572.0	404770.0	231951.0	120645.0	281959.0	137407.0	16	8	105.0	9636.841433708669	12771.474801793054
201612	ibnlokmat.tv	356	1605160.0	1625058.0	949980.0	322720.0	1106709.0	428751.0	16	12	215.0	64251.919008260906	103153.00029944627
201609	imujer.com	356	456990.0	85598.0	203130.0	26963.0	231515.0	37535.0	16	9	6.0	2482.6922734448253	2903.7363038201806
201603	imzog.com	356	0.0	0.0	5367986.0	661851.0	5612027.0	690869.0	16	3	8806.0	601776.0046595264	968160.7239422209
201608	indeed.com	356	8426863.0	1.0928115E7	2221951.0	2504801.0	2519003.0	2826705.0	16	8	2915.0	383832.1328370099	844425.1738499184
201609	indianautosblog.com	356	1443007.0	1109498.0	486283.0	280219.0	580197.0	355483.0	16	9	1823.0	416303.15467497625	934412.0574476069
201612	indiangiftsportal.com	356	620556.0	514229.0	141954.0	102931.0	159671.0	124034.0	16	12	534.0	88609.97598867572	252977.20130083704
201702	jockeyindia.com	356	3898426.0	2348874.0	426975.0	166073.0	552467.0	212039.0	17	2	1552.0	192709.03802418674	553668.9949999948
201605	kalerkantho.com	356	7486728.0	833290.0	2436959.0	285473.0	3402010.0	394185.0	16	5	115.0	20234.989258351816	43878.91998529945
201604	kayaclinic.com	356	0.0	0.0	129001.0	30716.0	145777.0	34556.0	16	4	556.0	49971.10332690559	56686.08281271726
201611	lafdatv.com	356	1139151.0	239139.0	505240.0	83394.0	536010.0	88230.0	16	11	306.0	35969.473344934595	71781.27004621402
201608	letters.org	356	301971.0	570235.0	150386.0	269635.0	164455.0	288532.0	16	8	1225.0	169776.1344238632	298113.9040668208
201612	macworld.co.uk	356	420888.0	348190.0	190682.0	165394.0	204853.0	175612.0	16	12	376.0	101850.07013489226	126246.95767926985
201612	made-in-china.com	356	1805881.0	2067149.0	799560.0	898351.0	901897.0	995200.0	16	12	732.0	140529.76139201905	176436.01228121505
201701	melorra.com	356	326336.0	108428.0	114213.0	23843.0	126909.0	26469.0	17	1	164.0	29663.38157517383	41595.3689119313
201611	mensfitness.com	356	2576417.0	951141.0	635215.0	309943.0	684353.0	335200.0	16	11	2567.0	392264.7691548992	532858.8091613083
201601	metacafe.com	356	4094047.0	1638244.0	1334338.0	499438.0	1534099.0	523074.0	16	1	5578.0	1059731.0998294312	2150888.152833147
201703	miracas.com	356	603233.0	85056.0	304693.0	34445.0	325986.0	37643.0	17	3	319.0	35441.95955852445	77016.3657419247
201609	mmafighting.com	356	147384.0	51145.0	88918.0	27816.0	106432.0	33087.0	16	9	154.0	50005.15773093608	66418.63624651445
201612	motilaloswal.com	356	184710.0	755224.0	117176.0	196318.0	131847.0	271287.0	16	12	489.0	133131.86260689286	180713.206299299
201701	musixmatch.com	356	1348514.0	596666.0	818103.0	308839.0	891918.0	332801.0	17	1	2477.0	315144.0156977327	442077.06895789714
201605	musixmatch.com	356	784164.0	379503.0	466493.0	184973.0	507884.0	199809.0	16	5	3594.0	391560.9645467226	471851.18110265455
201703	myamcat.com	356	2611886.0	2775797.0	795279.0	504616.0	974893.0	654361.0	17	3	3533.0	459078.15812394413	1143340.9459480415
201607	myamcat.com	356	2060133.0	3085851.0	559487.0	549987.0	692672.0	722744.0	16	7	4093.0	519624.11815479596	1362439.1366878457
201609	myprivatetutor.com	356	507578.0	449245.0	150484.0	90149.0	174032.0	107469.0	16	9	1065.0	129309.62799067161	258244.16422383423
201703	myrecharge.co.in	356	1600740.0	835001.0	324784.0	193806.0	518941.0	363695.0	17	3	1145.0	251245.81023013763	1231203.123288142
201607	myrecharge.co.in	356	1932045.0	1362960.0	387832.0	277652.0	660216.0	520711.0	16	7	1851.0	278659.86975518527	1287313.16704049
201610	mywapblog.com	356	378660.0	34269.0	91243.0	14195.0	112299.0	15747.0	16	10	14.0	2371.114376885937	6870.424750797157
201702	namasteporn.com	356	2.2859518E7	4685929.0	6035621.0	1237620.0	6683736.0	1299628.0	17	2	11130.0	1250155.8743246924	5252944.602099676
201606	namasteporn.com	356	1.8034078E7	7338247.0	4408872.0	1330755.0	5149046.0	1517755.0	16	6	14699.0	1795672.222183235	8929023.850515647
201702	nameguess.com	356	1704675.0	102177.0	232826.0	19827.0	245854.0	20721.0	17	2	2.0	1657.9495535772057	6812.821751521042
201607	natunsomoy.com	356	474763.0	49288.0	310230.0	24890.0	328254.0	29578.0	16	7	5.0	1764.7601402195128	2966.397334778437
201608	naukrihub.com	356	141080.0	118465.0	110612.0	75106.0	116907.0	78976.0	16	8	741.0	77836.55176007668	91896.21018980343
201611	netmums.com	356	271733.0	47434.0	199096.0	33734.0	213149.0	35153.0	16	11	718.0	77257.34143625901	110692.33900471938
201603	nhaccuatui.com	356	0.0	0.0	387130.0	237924.0	421555.0	335497.0	16	3	41.0	6735.063103686309	9212.551417298168
201604	oneindia.com	356	2.8700379E7	5.2081844E7	6173403.0	5279821.0	9180154.0	9966741.0	16	4	7153.0	1762375.2371454018	2561401.665874519
201602	organicfacts.net	356	0.0	0.0	151892.0	95903.0	161619.0	100481.0	16	2	1109.0	145043.85930468605	166116.298441569
201608	photobucket.com	356	6209882.0	1394261.0	2639865.0	483372.0	3199472.0	538564.0	16	8	4093.0	717276.6970304438	3311250.712818666
201609	pinkvilla.com	356	8996559.0	16262.0	1228047.0	2737.0	1553059.0	3572.0	16	9	11454.0	1286802.1201730897	3269688.561466844
201610	rare.us	356	0.0	0.0	154435.0	20309.0	157570.0	23927.0	16	10	154.0	32737.027458255612	38462.94488173797
201608	rcom.co.in	356	3174859.0	4454973.0	1176676.0	1443235.0	1359865.0	1669865.0	16	8	5929.0	1660973.2573820143	3622391.406156472
201609	researchgate.net	356	1556232.0	6800551.0	810895.0	2051035.0	911317.0	2559437.0	16	9	5747.0	1595651.157702574	2312961.5652513704
201703	ringtoneraja.in	356	469547.0	76099.0	114654.0	21594.0	127228.0	24662.0	17	3	367.0	47239.97145510613	210381.90974862396
201612	rushlane.com	356	755084.0	384348.0	346942.0	121250.0	385500.0	143885.0	16	12	660.0	125564.86565085173	235887.96794518462
201701	sattamatka.tips	356	275727.0	42389.0	66735.0	11331.0	120959.0	20647.0	17	1	267.0	43662.001117277614	128968.94781635627
201702	sciencealert.com	356	593702.0	147935.0	457021.0	103729.0	503765.0	114297.0	17	2	788.0	142426.3790072341	171919.5094439677
201606	sciencealert.com	356	529278.0	263681.0	405163.0	169941.0	443432.0	191462.0	16	6	1538.0	298150.4551473995	370649.4665615882
201608	sexstories.cc	356	5916163.0	2559775.0	1176564.0	329366.0	1330411.0	373058.0	16	8	28.0	3114.9386680013304	4640.55145280591
201603	sharekhan.com	356	0.0	0.0	688561.0	1437224.0	1231578.0	2536651.0	16	3	1165.0	264377.2521608495	426710.6148707669
201607	shopatplaces.com	356	329022.0	16548.0	87174.0	3696.0	104467.0	4566.0	16	7	134.0	22002.73341692984	65572.05254204676
201701	shopcj.com	356	2198271.0	586089.0	307301.0	78546.0	611481.0	196673.0	17	1	901.0	120405.36453692675	544412.3945513166
201608	sify.com	356	1582823.0	2355378.0	738773.0	644184.0	815005.0	766754.0	16	8	2766.0	552803.2563738789	830883.360065695
201604	spotboye.com	356	0.0	0.0	520717.0	133360.0	559744.0	148048.0	16	4	6279.0	552646.6938344477	666285.5858318139
201701	srmuniv.ac.in	356	1152822.0	1461562.0	367528.0	312865.0	497671.0	463509.0	17	1	1626.0	154927.147439993	474957.5005160274
201609	sucksex.com	356	9246736.0	2805459.0	2633808.0	574448.0	2925064.0	639133.0	16	9	4990.0	629153.5516557215	1463842.3826011412
201612	tamilmatrimony.com	356	2525651.0	1.6410152E7	260214.0	567006.0	409826.0	1150171.0	16	12	171.0	43505.8861529571	52989.09262172496
201601	tanishq.co.in	356	0.0	0.0	184252.0	51076.0	199890.0	55575.0	16	1	953.0	107035.1108518566	324984.76637734676
201603	techtudo.com.br	356	0.0	0.0	125884.0	13610.0	143648.0	14768.0	16	3	8.0	3997.9445265275895	4741.042938707183
201612	theguardian.com	356	7791798.0	3403728.0	5350882.0	1652806.0	6003113.0	1907978.0	16	12	7658.0	2486560.9162004828	3574492.031714136
201612	thenational.ae	356	203696.0	107763.0	136544.0	58758.0	145662.0	63055.0	16	12	162.0	28600.40191997476	30125.671471204278
201612	thetrendzvenue.com	356	1579203.0	277130.0	593542.0	95580.0	623296.0	100580.0	16	12	849.0	123159.97731923114	236974.77912713052
201702	timesnow.tv	356	1110811.0	1478283.0	616190.0	525805.0	705520.0	734675.0	17	2	1543.0	464194.0539218917	636270.5137395813
201702	tixuz.com	356	772723.0	294267.0	256854.0	108026.0	410204.0	181140.0	17	2	1.0	150.8553831202119	150.8553831202119
201702	top10wala.in	356	322733.0	121589.0	264541.0	96376.0	273920.0	100833.0	17	2	696.0	88657.39006443572	110624.46942471262
201606	top10wala.in	356	407153.0	206896.0	307440.0	149720.0	322559.0	159853.0	16	6	2146.0	245577.34266291864	285535.7192287351
201701	toppr.com	356	388965.0	1418485.0	183586.0	151591.0	207846.0	213123.0	17	1	990.0	147439.94310934123	297243.1703019058
201605	toppr.com	356	759814.0	2079927.0	296495.0	250750.0	332126.0	337642.0	16	5	2355.0	356139.40815991285	897455.728839471
201611	topratedviral.com	356	404498.0	51369.0	99794.0	10941.0	111192.0	12756.0	16	11	130.0	21718.59335648188	76333.0135409014
201702	topuniversities.com	356	496532.0	685411.0	241222.0	225802.0	271507.0	257927.0	17	2	1288.0	177225.35534378485	298373.28101897927
201701	ucweb.com	356	1645045.0	159622.0	1233271.0	108424.0	1300102.0	117722.0	17	1	1241.0	178995.94541487374	244474.6264134224
201609	uproxx.com	356	407845.0	188271.0	207060.0	50625.0	218987.0	54327.0	16	9	524.0	124653.354647189	284093.9556604274
201701	voglioporno.com	356	2.3549474E7	22877.0	3343511.0	4742.0	3808138.0	5222.0	17	1	10.0	2925.703567854789	6772.730096240138
201605	voglioporno.com	356	7328510.0	25317.0	918827.0	5126.0	1035632.0	5390.0	16	5	27.0	4958.883757869112	12471.601540765076
201612	vrlbus.in	356	763662.0	2608148.0	114127.0	121268.0	165142.0	212760.0	16	12	436.0	66433.72082557858	282150.3380551499
201702	wittyfeed.com	356	6.6249353E7	6515244.0	2.5965886E7	1787793.0	2.980325E7	2148873.0	17	2	28806.0	3275636.2108485424	7119087.400908692
201606	wittyfeed.com	356	9.8212717E7	1.9391213E7	1.0204454E7	1786156.0	1.2188247E7	2183677.0	16	6	31558.0	3563572.3321727784	9504684.531678574
201611	ximage.me	356	258578.0	120324.0	114027.0	47840.0	120294.0	50627.0	16	11	204.0	40159.183314240756	85510.13790421783
201609	yehhaimohabbatein.me	356	172054.0	228960.0	84609.0	118014.0	105215.0	142328.0	16	9	666.0	134924.30207556483	169086.7803782576
201603	aglasem.com	356	0.0	0.0	3189898.0	3703345.0	4026047.0	4484072.0	16	3	728.0	61461.30533550125	105707.8745764587
201603	airbnb.com	356	0.0	0.0	87916.0	227066.0	109394.0	271903.0	16	3	619.0	173736.67125072403	608309.831411828
201703	androidauthority.com	356	1512796.0	541756.0	1122313.0	369217.0	1209186.0	398562.0	17	3	3141.0	714851.5649813098	1214995.7441034722
201607	androidauthority.com	356	1750236.0	723536.0	1284971.0	479544.0	1411176.0	523634.0	16	7	7960.0	1414457.1283056347	1985242.3440010778
201702	appcrawlr.com	356	442481.0	147157.0	183712.0	67494.0	197005.0	71346.0	17	2	601.0	72504.47479406687	150434.21567092222
201610	appuonline.com	356	2085289.0	2487423.0	257193.0	228402.0	326961.0	287985.0	16	10	7.0	1881.0083449978551	7612.265776556401
201609	ashleymadison.com	356	729781.0	380754.0	116534.0	139264.0	122992.0	142381.0	16	9	166.0	82424.11017008992	364879.87184995814
201701	askanjali.com	356	802016.0	265107.0	267748.0	73991.0	291043.0	80404.0	17	1	680.0	83651.93776451099	184064.53354341598
201605	askanjali.com	356	606579.0	272160.0	178392.0	69030.0	196577.0	74972.0	16	5	1040.0	135430.95771352053	317894.66756825475
201605	authoritynutrition.com	356	822798.0	426618.0	548029.0	298255.0	587154.0	314718.0	16	5	4432.0	532485.903768384	682653.0883990481
201611	badoinkvr.com	356	2001521.0	30059.0	800568.0	13500.0	843843.0	14485.0	16	11	119.0	12640.613727879396	23994.62021438493
201602	baixaki.com.br	356	0.0	0.0	204075.0	37850.0	257580.0	48322.0	16	2	3.0	650.518855906395	915.1942239833958
201611	banggood.com	356	860212.0	1541279.0	222857.0	283323.0	244551.0	358134.0	16	11	261.0	116007.66037781701	164900.80665128215
201612	beliefnet.com	356	230496.0	104513.0	94159.0	50330.0	101164.0	52730.0	16	12	407.0	49625.45643503342	97112.24446622064
201702	best247deals.com	356	921196.0	75710.0	691125.0	50389.0	800007.0	65115.0	17	2	517.0	58991.24989919739	62369.38353446792
201604	bikedekho.com	356	0.0	0.0	408196.0	266847.0	467724.0	309519.0	16	4	404.0	50932.79070382117	69542.75281343689
201702	bikewale.com	356	1.4000705E7	4239612.0	3273240.0	956040.0	4367605.0	1192195.0	17	2	11337.0	1481533.3586735562	5385025.618521109
201606	bikewale.com	356	5463995.0	4256355.0	1309050.0	859663.0	1568078.0	1001334.0	16	6	10883.0	1384942.3659690705	4334878.8994069835
201610	bollymusic.in	356	428782.0	182501.0	110059.0	41501.0	124492.0	46247.0	16	10	138.0	25849.02278594156	73534.05346989502
201701	cardekho.com	356	3.3211416E7	2.5072246E7	6429723.0	2230900.0	8521709.0	2912603.0	17	1	19558.0	3188606.5878670695	1.167011999955759E7
201605	cardekho.com	356	2.4430343E7	2.4213101E7	4716526.0	2312895.0	6291351.0	3042150.0	16	5	27225.0	4120341.150401935	1.4817352056387357E7
201611	carwale.com	356	4.1710745E7	2.0789222E7	5722349.0	2124381.0	8036554.0	2774397.0	16	11	20458.0	3357610.533546563	1.809599412647485E7
