site	country	platform	rawvisits	estimatedvisits	year	month
business.panasonic.com	84055	desktop	8	1257.918457	17	1
business.panasonic.com	56	desktop	6.6	966.7343083	17	1
business.panasonic.com	120	desktop	1	81.34008442	17	1
business.panasonic.com	344	desktop	6	480.460442	17	1
business.panasonic.com	376	desktop	10	1027.707842	17	1
business.panasonic.com	440	desktop	2	249.4344931	17	1
business.panasonic.com	760	desktop	4.2	277.9728793	17	1
business.panasonic.com	792	desktop	5	1105.308195	17	1
business.panasonic.com	8408	desktop	12	1973.829674	17	1
business.panasonic.com	84024	desktop	4	669.4011193	17	1
business.panasonic.com	84056	desktop	2	506.2335936	17	1
business.panasonic.com	8409	desktop	11	2038.478542	17	1
business.panasonic.com	84025	desktop	21	3329.042495	17	1
business.panasonic.com	218	desktop	2	274.1079599	17	1
business.panasonic.com	250	desktop	11.6	1359.718153	17	1
business.panasonic.com	410	desktop	6	531.8408374	17	1
business.panasonic.com	634	desktop	1	84.82445315	17	1
business.panasonic.com	826	desktop	27.8	8654.190948	17	1
business.panasonic.com	858	desktop	7	1194.625054	17	1
business.panasonic.com	84026	desktop	20	3950.477327	17	1
business.panasonic.com	84027	desktop	8	1333.449264	17	1
business.panasonic.com	124	desktop	81	8432.841521	17	1
business.panasonic.com	156	desktop	11.6	840.2829589	17	1
business.panasonic.com	188	desktop	5.2	782.5368379	17	1
business.panasonic.com	348	desktop	6.6	966.2383664	17	1
business.panasonic.com	380	desktop	22.2	1964.08776	17	1
business.panasonic.com	604	desktop	1	143.0933152	17	1
business.panasonic.com	764	desktop	3	440.0577379	17	1
business.panasonic.com	860	desktop	1	30.1680988	17	1
business.panasonic.com	84028	desktop	3	1564.471905	17	1
business.panasonic.com	84029	desktop	12.5	2640.008809	17	1
business.panasonic.com	158	desktop	16	1880.301338	17	1
business.panasonic.com	414	desktop	1	75.09641355	17	1
business.panasonic.com	446	desktop	1.6	180.4543906	17	1
business.panasonic.com	702	desktop	3	353.2191861	17	1
business.panasonic.com	894	desktop	1	98.44392339	17	1
business.panasonic.com	191	desktop	3	266.4091753	17	1
business.panasonic.com	84031	desktop	4	675.3809757	17	1
business.panasonic.com	32	desktop	3	604.4101243	17	1
business.panasonic.com	288	desktop	2.6	150.8871384	17	1
business.panasonic.com	320	desktop	2	290.5473068	17	1
business.panasonic.com	352	desktop	1	81.32341265	17	1
business.panasonic.com	608	desktop	8	810.697884	17	1
business.panasonic.com	704	desktop	10	2144.931345	17	1
business.panasonic.com	800	desktop	1	75.52224005	17	1
business.panasonic.com	84032	desktop	6	1109.043266	17	1
business.panasonic.com	705	desktop	2	152.3487239	17	1
business.panasonic.com	84033	desktop	5	694.2409722	17	1
business.panasonic.com	450	desktop	2	73.41539211	17	1
business.panasonic.com	578	desktop	5	606.7000999	17	1
business.panasonic.com	642	desktop	8	1198.889407	17	1
business.panasonic.com	706	desktop	1	33.90808164	17	1
business.panasonic.com	834	desktop	1	39.97753541	17	1
business.panasonic.com	84034	desktop	16	2115.246242	17	1
business.panasonic.com	643	desktop	145.2	2702.722821	17	1
business.panasonic.com	84035	desktop	4	1103.805138	17	1
business.panasonic.com	36	desktop	23	2982.219496	17	1
business.panasonic.com	100	desktop	4	431.4136595	17	1
business.panasonic.com	196	desktop	1	98.60838281	17	1
business.panasonic.com	356	desktop	74.8	5583.484392	17	1
business.panasonic.com	484	desktop	9	1804.047445	17	1
business.panasonic.com	804	desktop	32	894.5774159	17	1
business.panasonic.com	84036	desktop	70.41818182	12028.28878	17	1
business.panasonic.com	84037	desktop	19.63636364	3716.98066	17	1
business.panasonic.com	70	desktop	1	132.675274	17	1
business.panasonic.com	262	desktop	1	1606.044524	17	1
business.panasonic.com	422	desktop	1	63.71589285	17	1
business.panasonic.com	646	desktop	2	172.9657172	17	1
business.panasonic.com	710	desktop	2	287.8379713	17	1
business.panasonic.com	84038	desktop	2	461.224561	17	1
business.panasonic.com	231	desktop	1	65.70093587	17	1
business.panasonic.com	999	desktop	1586.256874	205959.4436	17	1
business.panasonic.com	84039	desktop	13	2325.887925	17	1
business.panasonic.com	40	desktop	1	31.16002645	17	1
business.panasonic.com	104	desktop	2	32.89157305	17	1
business.panasonic.com	360	desktop	28.6	1161.625612	17	1
business.panasonic.com	392	desktop	11.6	2156.557319	17	1
business.panasonic.com	616	desktop	18.2	2423.280628	17	1
business.panasonic.com	840	desktop	706.9711599	121941.1717	17	1
business.panasonic.com	84040	desktop	6	1557.929839	17	1
business.panasonic.com	233	desktop	1.6	121.7514654	17	1
business.panasonic.com	84041	desktop	10.6	1212.800608	17	1
business.panasonic.com	170	desktop	1	217.6093178	17	1
business.panasonic.com	458	desktop	15.6	975.6268891	17	1
business.panasonic.com	554	desktop	4	495.4161628	17	1
business.panasonic.com	586	desktop	6	514.5284736	17	1
business.panasonic.com	682	desktop	8.6	756.4179351	17	1
business.panasonic.com	84010	desktop	3	521.0026544	17	1
business.panasonic.com	84042	desktop	29.6	5356.176848	17	1
business.panasonic.com	203	desktop	7	936.3269158	17	1
business.panasonic.com	84011	desktop	3	312.3699968	17	1
business.panasonic.com	12	desktop	1.6	92.69818597	17	1
business.panasonic.com	44	desktop	1	314.2491866	17	1
business.panasonic.com	76	desktop	12.6	1254.683058	17	1
business.panasonic.com	268	desktop	1	122.723328	17	1
business.panasonic.com	300	desktop	11.8	1049.672131	17	1
business.panasonic.com	364	desktop	16	1445.712263	17	1
business.panasonic.com	428	desktop	1	122.917379	17	1
business.panasonic.com	524	desktop	2	78.16824587	17	1
business.panasonic.com	620	desktop	6	927.2617308	17	1
business.panasonic.com	716	desktop	2	164.5897029	17	1
business.panasonic.com	84012	desktop	30	6194.073766	17	1
business.panasonic.com	84044	desktop	4.418181818	690.6642694	17	1
business.panasonic.com	84013	desktop	11	2149.285231	17	2
business.panasonic.com	84045	desktop	4	927.6168118	17	2
business.panasonic.com	398	desktop	6	126.2318967	17	2
business.panasonic.com	558	desktop	1	126.1211384	17	2
business.panasonic.com	84046	desktop	1	277.5339899	17	2
business.panasonic.com	84015	desktop	1	147.4234315	17	2
business.panasonic.com	84047	desktop	9.6	2189.365658	17	2
business.panasonic.com	112	desktop	7.8	281.3861165	17	2
business.panasonic.com	144	desktop	4	195.109452	17	2
business.panasonic.com	208	desktop	2	270.2961931	17	2
business.panasonic.com	368	desktop	2	88.16798771	17	2
business.panasonic.com	528	desktop	9	2123.078802	17	2
business.panasonic.com	688	desktop	2	238.7796633	17	2
business.panasonic.com	752	desktop	1	124.0625544	17	2
business.panasonic.com	784	desktop	9	1097.964062	17	2
business.panasonic.com	84016	desktop	3.6	708.2130084	17	2
business.panasonic.com	84048	desktop	41.6	8493.263215	17	2
business.panasonic.com	8401	desktop	2	578.0366997	17	2
business.panasonic.com	84017	desktop	12	2138.44254	17	2
business.panasonic.com	84049	desktop	7.6	1064.750731	17	2
business.panasonic.com	242	desktop	1	104.6080995	17	2
business.panasonic.com	434	desktop	1	60.19693128	17	2
business.panasonic.com	498	desktop	4	153.598124	17	2
business.panasonic.com	818	desktop	7	493.8947021	17	2
business.panasonic.com	8402	desktop	2	569.8978582	17	2
business.panasonic.com	84018	desktop	7	1386.916827	17	2
business.panasonic.com	84050	desktop	2	218.1859552	17	2
business.panasonic.com	84019	desktop	3	513.4849817	17	2
business.panasonic.com	84051	desktop	18.81818182	2796.897198	17	2
business.panasonic.com	116	desktop	1	84.13589966	17	2
business.panasonic.com	276	desktop	10.2	2017.366217	17	2
business.panasonic.com	372	desktop	2	391.7579928	17	2
business.panasonic.com	404	desktop	1	24.11753761	17	2
business.panasonic.com	724	desktop	9.6	1678.698874	17	2
business.panasonic.com	756	desktop	8.6	2452.010088	17	2
business.panasonic.com	788	desktop	2	256.3809604	17	2
business.panasonic.com	8404	desktop	3.6	658.495636	17	2
business.panasonic.com	84020	desktop	3	508.5901381	17	2
business.panasonic.com	84021	desktop	5.5	1505.725772	17	2
business.panasonic.com	84053	desktop	9	1238.242736	17	2
business.panasonic.com	246	desktop	4	436.7840673	17	2
business.panasonic.com	566	desktop	5	233.5773898	17	2
business.panasonic.com	630	desktop	3	566.150049	17	2
business.panasonic.com	8406	desktop	120.8	15612.09224	17	2
business.panasonic.com	84022	desktop	2	719.426201	17	2
business.panasonic.com	84054	desktop	6	1819.46732	17	2
business.panasonic.com	84055	desktop	10	1409.587279	17	2
business.panasonic.com	56	desktop	3	715.5333817	17	2
business.panasonic.com	152	desktop	2	584.2877558	17	2
business.panasonic.com	344	desktop	5	551.6465784	17	2
business.panasonic.com	376	desktop	6	574.3363512	17	2
business.panasonic.com	440	desktop	3	430.3796742	17	2
business.panasonic.com	504	desktop	1	76.17770721	17	2
business.panasonic.com	792	desktop	8	1775.078934	17	2
business.panasonic.com	8408	desktop	5	816.6135257	17	2
business.panasonic.com	84024	desktop	8	1288.850755	17	2
business.panasonic.com	84056	desktop	2.6	568.5380844	17	2
business.panasonic.com	8409	desktop	9	1649.603506	17	2
business.panasonic.com	84025	desktop	20	2304.418231	17	2
business.panasonic.com	250	desktop	11	1993.752385	17	2
business.panasonic.com	410	desktop	3	313.3393872	17	2
business.panasonic.com	442	desktop	1	103.383495	17	2
business.panasonic.com	826	desktop	26	5484.218407	17	2
business.panasonic.com	84026	desktop	15	2936.431848	17	2
business.panasonic.com	84027	desktop	6	953.1051397	17	2
business.panasonic.com	60	desktop	1	596.7573686	17	2
business.panasonic.com	124	desktop	48.2	7085.343975	17	2
business.panasonic.com	156	desktop	7	403.1890184	17	2
business.panasonic.com	188	desktop	1	215.8287138	17	2
business.panasonic.com	348	desktop	3	545.8042464	17	2
business.panasonic.com	380	desktop	6	890.1082085	17	2
business.panasonic.com	508	desktop	1	107.1192014	17	2
business.panasonic.com	540	desktop	1	163.7241255	17	2
business.panasonic.com	764	desktop	12	2025.398045	17	2
business.panasonic.com	84028	desktop	1	457.3956818	17	2
business.panasonic.com	84029	desktop	6.6	1092.423225	17	2
business.panasonic.com	158	desktop	7.6	976.4003835	17	2
business.panasonic.com	446	desktop	1.6	346.0327634	17	2
business.panasonic.com	702	desktop	6	695.244423	17	2
business.panasonic.com	31	desktop	1	40.55715524	17	2
business.panasonic.com	191	desktop	4	433.9099472	17	2
business.panasonic.com	703	desktop	2	466.3570871	17	2
business.panasonic.com	84031	desktop	2	355.4914692	17	2
business.panasonic.com	32	desktop	5.6	993.184478	17	2
business.panasonic.com	320	desktop	1	128.6270605	17	2
business.panasonic.com	480	desktop	1	77.35879988	17	2
business.panasonic.com	512	desktop	1	188.8322911	17	2
business.panasonic.com	608	desktop	4.6	431.9093806	17	2
business.panasonic.com	704	desktop	7	2529.621352	17	2
business.panasonic.com	84032	desktop	4	631.7481246	17	2
business.panasonic.com	417	desktop	1	20.96532259	17	2
business.panasonic.com	705	desktop	1	132.2694973	17	2
business.panasonic.com	84033	desktop	1	44.73721521	17	2
business.panasonic.com	578	desktop	2	275.8084334	17	2
business.panasonic.com	642	desktop	21.2	3352.742735	17	2
business.panasonic.com	84034	desktop	6	663.1222133	17	2
business.panasonic.com	643	desktop	116.6	2249.249871	17	2
business.panasonic.com	84035	desktop	3	678.9114175	17	2
business.panasonic.com	36	desktop	20	2742.620066	17	2
business.panasonic.com	100	desktop	7	1149.539158	17	2
business.panasonic.com	196	desktop	2	265.1254061	17	2
business.panasonic.com	292	desktop	2	615.9410253	17	2
business.panasonic.com	356	desktop	63	5641.230284	17	2
business.panasonic.com	388	desktop	1	74.07927231	17	2
business.panasonic.com	484	desktop	6	1442.644269	17	2
business.panasonic.com	740	desktop	1	190.1910823	17	2
business.panasonic.com	804	desktop	27.2	734.6081645	17	2
business.panasonic.com	84036	desktop	69.57272727	11058.33712	17	2
business.panasonic.com	84037	desktop	10.6	2131.13577	17	2
business.panasonic.com	262	desktop	1	2137.436871	17	2
business.panasonic.com	422	desktop	4	395.2695205	17	2
business.panasonic.com	710	desktop	8	1061.1096	17	2
business.panasonic.com	84038	desktop	2	438.2482856	17	2
business.panasonic.com	231	desktop	1	56.88979798	17	2
business.panasonic.com	999	desktop	1307.327273	183948.2176	17	2
business.panasonic.com	84039	desktop	14.5	2155.108357	17	2
business.panasonic.com	8	desktop	1	160.5726481	17	2
business.panasonic.com	40	desktop	5	963.4648089	17	2
business.panasonic.com	104	desktop	1	50.83967945	17	2
business.panasonic.com	360	desktop	24	1289.527033	17	2
business.panasonic.com	392	desktop	24.6	7726.043088	17	2
business.panasonic.com	616	desktop	11	1608.016857	17	2
business.panasonic.com	840	desktop	571.7272727	93241.50627	17	2
business.panasonic.com	84040	desktop	3	677.7999421	17	2
business.panasonic.com	233	desktop	3	263.9538269	17	2
business.panasonic.com	84041	desktop	6	758.6519227	17	2
business.panasonic.com	170	desktop	1	216.4383364	17	2
business.panasonic.com	458	desktop	12.6	969.5603709	17	2
business.panasonic.com	554	desktop	5	934.1695438	17	2
business.panasonic.com	586	desktop	6	470.263823	17	2
business.panasonic.com	682	desktop	6	550.9216704	17	2
business.panasonic.com	84010	desktop	2.818181818	532.778778	17	2
business.panasonic.com	84042	desktop	26.6	4856.308792	17	2
business.panasonic.com	203	desktop	2	367.7317825	17	2
business.panasonic.com	84011	desktop	2	235.7315104	17	2
business.panasonic.com	12	desktop	1	41.66097718	17	2
business.panasonic.com	76	desktop	15	1912.339638	17	2
business.panasonic.com	268	desktop	1	171.7175526	17	2
business.panasonic.com	300	desktop	9	993.3895675	17	2
business.panasonic.com	332	desktop	2	1075.61239	17	2
business.panasonic.com	364	desktop	9	769.085691	17	2
business.panasonic.com	428	desktop	1	45.36498486	17	2
business.panasonic.com	524	desktop	1	26.80579864	17	2
business.panasonic.com	620	desktop	10.6	1651.585923	17	2
business.panasonic.com	716	desktop	1	84.10849621	17	2
business.panasonic.com	780	desktop	3	257.8996361	17	2
business.panasonic.com	84012	desktop	41.4	8205.359762	17	2
business.panasonic.com	84044	desktop	1	119.7141368	17	2
business.panasonic.com	84013	desktop	15	3095.55748	17	3
business.panasonic.com	84045	desktop	5	1248.322408	17	3
business.panasonic.com	398	desktop	1	15.65858536	17	3
business.panasonic.com	558	desktop	7.6	1323.578478	17	3
business.panasonic.com	84046	desktop	5	1344.274182	17	3
business.panasonic.com	84047	desktop	5	1272.955699	17	3
business.panasonic.com	112	desktop	5	181.546102	17	3
business.panasonic.com	144	desktop	1	33.22363591	17	3
business.panasonic.com	208	desktop	1	244.0710183	17	3
business.panasonic.com	368	desktop	1	88.79523257	17	3
business.panasonic.com	496	desktop	1	84.96395182	17	3
business.panasonic.com	528	desktop	8	2222.509436	17	3
business.panasonic.com	688	desktop	1	128.5272488	17	3
business.panasonic.com	752	desktop	6	686.4198747	17	3
business.panasonic.com	784	desktop	3	508.4750425	17	3
business.panasonic.com	84016	desktop	2.6	626.8486221	17	3
business.panasonic.com	84048	desktop	37.2	8479.895709	17	3
business.panasonic.com	8401	desktop	4	1466.415165	17	3
business.panasonic.com	84017	desktop	18.6	3468.526278	17	3
business.panasonic.com	84049	desktop	6	909.3618882	17	3
business.panasonic.com	50	desktop	5	217.9246255	17	3
business.panasonic.com	498	desktop	1	35.87345761	17	3
business.panasonic.com	818	desktop	7	451.1123694	17	3
business.panasonic.com	84018	desktop	4	869.1182258	17	3
business.panasonic.com	275	desktop	1	104.308003	17	3
business.panasonic.com	84019	desktop	1	161.6052963	17	3
business.panasonic.com	84051	desktop	37.1	5771.227758	17	3
business.panasonic.com	52	desktop	1	208.8637931	17	3
business.panasonic.com	148	desktop	1	5611.917523	17	3
business.panasonic.com	276	desktop	9	1859.028774	17	3
business.panasonic.com	340	desktop	2	224.6957653	17	3
business.panasonic.com	372	desktop	1.6	247.3285607	17	3
business.panasonic.com	404	desktop	3	118.2737585	17	3
business.panasonic.com	724	desktop	8	1662.760088	17	3
business.panasonic.com	756	desktop	11.4	3586.127403	17	3
business.panasonic.com	8404	desktop	5	953.099317	17	3
business.panasonic.com	84020	desktop	1	256.7294836	17	3
business.panasonic.com	8405	desktop	1	274.4143905	17	3
business.panasonic.com	84021	desktop	6	1638.035708	17	3
business.panasonic.com	84053	desktop	13	1913.142784	17	3
business.panasonic.com	214	desktop	1	228.5312244	17	3
business.panasonic.com	246	desktop	2	197.411761	17	3
business.panasonic.com	566	desktop	6	271.3075346	17	3
business.panasonic.com	8406	desktop	115.1	15554.84661	17	3
business.panasonic.com	84022	desktop	3	925.6185939	17	3
business.panasonic.com	84054	desktop	3	1017.604494	17	3
business.panasonic.com	887	desktop	3	79.24875122	17	3
business.panasonic.com	84023	desktop	1	280.7026545	17	3
business.panasonic.com	84055	desktop	10	1671.665914	17	3
business.panasonic.com	56	desktop	5	1131.587591	17	3
business.panasonic.com	120	desktop	1	76.9568663	17	3
business.panasonic.com	152	desktop	1	282.8015634	17	3
business.panasonic.com	344	desktop	11	1233.447402	17	3
business.panasonic.com	376	desktop	7	742.9597836	17	3
business.panasonic.com	440	desktop	1	124.6823224	17	3
business.panasonic.com	504	desktop	1	105.7058354	17	3
business.panasonic.com	792	desktop	11	2293.392692	17	3
business.panasonic.com	8408	desktop	10.5	1692.7177	17	3
business.panasonic.com	84024	desktop	7.6	1233.052674	17	3
business.panasonic.com	8409	desktop	7	1285.009218	17	3
business.panasonic.com	84025	desktop	13.81818182	1674.18084	17	3
business.panasonic.com	218	desktop	1	203.4555953	17	3
business.panasonic.com	250	desktop	9.2	1831.420203	17	3
business.panasonic.com	410	desktop	1	83.22962273	17	3
business.panasonic.com	634	desktop	2	357.2697268	17	3
business.panasonic.com	826	desktop	46.2	10274.86768	17	3
business.panasonic.com	858	desktop	1	184.0043916	17	3
business.panasonic.com	84026	desktop	23	4278.894961	17	3
business.panasonic.com	84027	desktop	8	1371.80166	17	3
business.panasonic.com	124	desktop	49	7027.859001	17	3
business.panasonic.com	156	desktop	11.6	8064.409288	17	3
business.panasonic.com	348	desktop	4	778.1257689	17	3
business.panasonic.com	380	desktop	14.6	2147.557622	17	3
business.panasonic.com	604	desktop	1	225.9994432	17	3
business.panasonic.com	764	desktop	7	1194.983362	17	3
business.panasonic.com	860	desktop	2.6	115.5954085	17	3
business.panasonic.com	84029	desktop	9.818181818	2220.167391	17	3
business.panasonic.com	158	desktop	13.2	1639.383669	17	3
business.panasonic.com	414	desktop	4	392.9735574	17	3
business.panasonic.com	702	desktop	8	870.8077052	17	3
business.panasonic.com	31	desktop	1	43.17901269	17	3
business.panasonic.com	191	desktop	4	477.3748676	17	3
business.panasonic.com	703	desktop	4	985.7348915	17	3
business.panasonic.com	84031	desktop	1	210.2396034	17	3
business.panasonic.com	32	desktop	4	729.7452917	17	3
business.panasonic.com	288	desktop	3.6	252.0203835	17	3
business.panasonic.com	320	desktop	1	135.4906126	17	3
business.panasonic.com	352	desktop	2	295.0801864	17	3
business.panasonic.com	480	desktop	1	95.08807968	17	3
business.panasonic.com	512	desktop	2	486.3271664	17	3
business.panasonic.com	608	desktop	13.6	1559.530859	17	3
business.panasonic.com	704	desktop	12.2	2790.81356	17	3
business.panasonic.com	800	desktop	1	79.66199987	17	3
business.panasonic.com	84032	desktop	3	508.0181308	17	3
business.panasonic.com	833	desktop	1	62.08464222	17	3
business.panasonic.com	578	desktop	4	963.5215706	17	3
business.panasonic.com	642	desktop	10	1703.319633	17	3
business.panasonic.com	834	desktop	3	4779.446301	17	3
business.panasonic.com	84034	desktop	16	2286.677756	17	3
business.panasonic.com	643	desktop	151.6	2845.625244	17	3
business.panasonic.com	84035	desktop	4	1171.723298	17	3
business.panasonic.com	36	desktop	21.6	3017.121862	17	3
business.panasonic.com	100	desktop	6	941.9530318	17	3
business.panasonic.com	356	desktop	59.8	6354.296918	17	3
business.panasonic.com	388	desktop	1	329.8358015	17	3
business.panasonic.com	484	desktop	7	1582.437572	17	3
business.panasonic.com	804	desktop	26	767.9489699	17	3
business.panasonic.com	84036	desktop	63.4	10706.03946	17	3
business.panasonic.com	84037	desktop	19	3841.836285	17	3
business.panasonic.com	422	desktop	1	60.86169747	17	3
business.panasonic.com	710	desktop	1	182.1075084	17	3
business.panasonic.com	84038	desktop	2	467.2941328	17	3
business.panasonic.com	231	desktop	2	131.3973712	17	3
business.panasonic.com	999	desktop	1406.98558	220757.3536	17	3
business.panasonic.com	84039	desktop	16	2586.793572	17	3
business.panasonic.com	40	desktop	3	496.7114119	17	3
business.panasonic.com	104	desktop	5	257.9689918	17	3
business.panasonic.com	360	desktop	23.6	1343.908726	17	3
business.panasonic.com	392	desktop	9.6	2506.588767	17	3
business.panasonic.com	616	desktop	15	2285.449425	17	3
business.panasonic.com	840	desktop	597.7855799	103955.4944	17	3
business.panasonic.com	84040	desktop	3	875.4438584	17	3
business.panasonic.com	233	desktop	1	82.40886789	17	3
business.panasonic.com	84041	desktop	8	1051.67341	17	3
business.panasonic.com	170	desktop	2	505.583322	17	3
business.panasonic.com	458	desktop	21.8	1864.509604	17	3
business.panasonic.com	554	desktop	3	635.6937915	17	3
business.panasonic.com	586	desktop	4	347.9821545	17	3
business.panasonic.com	682	desktop	5	428.7618671	17	3
business.panasonic.com	84010	desktop	2	349.0788919	17	3
business.panasonic.com	84042	desktop	38.8	7491.958813	17	3
business.panasonic.com	203	desktop	8	1579.119789	17	3
business.panasonic.com	84011	desktop	5	521.0531856	17	3
business.panasonic.com	76	desktop	17	2334.836243	17	3
business.panasonic.com	140	desktop	1	3853.717143	17	3
business.panasonic.com	268	desktop	1.6	486.4111406	17	3
business.panasonic.com	300	desktop	8	885.6147812	17	3
business.panasonic.com	364	desktop	12.6	1366.213083	17	3
business.panasonic.com	428	desktop	3	393.3870566	17	3
business.panasonic.com	620	desktop	6	973.7760892	17	3
business.panasonic.com	748	desktop	1	496.7703898	17	3
business.panasonic.com	780	desktop	1.6	18.48337798	17	3
business.panasonic.com	84012	desktop	23.6	4785.696712	17	3
business.panasonic.com	84044	desktop	1	146.1742036	17	3
business.panasonic.com	84013	desktop	8	1274.906248	17	4
business.panasonic.com	84045	desktop	6	1276.517697	17	4
business.panasonic.com	398	desktop	10	269.3612359	17	4
business.panasonic.com	462	desktop	1	242.3624186	17	4
business.panasonic.com	558	desktop	1	165.8291129	17	4
business.panasonic.com	84047	desktop	26.4	6022.869834	17	4
business.panasonic.com	112	desktop	10.2	415.7441334	17	4
business.panasonic.com	144	desktop	3.6	275.4792989	17	4
business.panasonic.com	208	desktop	2	318.5102884	17	4
business.panasonic.com	368	desktop	1	72.82837794	17	4
business.panasonic.com	400	desktop	3	271.4176061	17	4
business.panasonic.com	496	desktop	2	20.13006894	17	4
business.panasonic.com	528	desktop	15.8	3917.212882	17	4
business.panasonic.com	688	desktop	2	163.1813606	17	4
business.panasonic.com	752	desktop	12.2	1736.892975	17	4
business.panasonic.com	784	desktop	13.6	2017.272331	17	4
business.panasonic.com	84048	desktop	25.6	5239.481816	17	4
business.panasonic.com	8401	desktop	1	308.6706813	17	4
business.panasonic.com	84017	desktop	16.81818182	2965.382301	17	4
business.panasonic.com	84049	desktop	4	542.4888343	17	4
business.panasonic.com	498	desktop	4	178.2563014	17	4
business.panasonic.com	818	desktop	5	453.0914936	17	4
business.panasonic.com	8402	desktop	2	510.3072621	17	4
business.panasonic.com	84018	desktop	6	1402.452306	17	4
business.panasonic.com	84050	desktop	1	180.5126468	17	4
business.panasonic.com	51	desktop	1	54.21948267	17	4
business.panasonic.com	275	desktop	2	211.4576118	17	4
business.panasonic.com	84019	desktop	4	670.4808067	17	4
business.panasonic.com	84051	desktop	15.8	2526.064046	17	4
business.panasonic.com	276	desktop	9	2098.912758	17	4
business.panasonic.com	340	desktop	1	66.36172211	17	4
business.panasonic.com	372	desktop	2	341.6795749	17	4
business.panasonic.com	724	desktop	3	605.4295456	17	4
business.panasonic.com	756	desktop	2	607.9374487	17	4
business.panasonic.com	788	desktop	3	483.5129262	17	4
business.panasonic.com	8404	desktop	6	1075.252907	17	4
business.panasonic.com	84020	desktop	5	1064.195531	17	4
business.panasonic.com	8405	desktop	1	208.8507219	17	4
business.panasonic.com	84021	desktop	1	252.3759799	17	4
business.panasonic.com	84053	desktop	11.2	1677.868068	17	4
business.panasonic.com	214	desktop	1	194.2168671	17	4
business.panasonic.com	246	desktop	4.6	582.3424243	17	4
business.panasonic.com	566	desktop	3	244.6605906	17	4
business.panasonic.com	630	desktop	1	85.09472575	17	4
business.panasonic.com	662	desktop	1	608.0371925	17	4
business.panasonic.com	8406	desktop	58.23636364	8115.449584	17	4
business.panasonic.com	84022	desktop	1	226.7897242	17	4
business.panasonic.com	84054	desktop	1	301.0761898	17	4
business.panasonic.com	84023	desktop	3	613.0841269	17	4
business.panasonic.com	84055	desktop	5	769.2610999	17	4
business.panasonic.com	56	desktop	9.6	2130.781575	17	4
business.panasonic.com	120	desktop	1	88.83362621	17	4
business.panasonic.com	152	desktop	5	1361.743769	17	4
business.panasonic.com	312	desktop	1	193.4297365	17	4
business.panasonic.com	344	desktop	6	646.9034923	17	4
business.panasonic.com	376	desktop	1	120.9595549	17	4
business.panasonic.com	440	desktop	1	169.9117927	17	4
business.panasonic.com	792	desktop	11.6	3022.478055	17	4
business.panasonic.com	8408	desktop	2	279.2216328	17	4
business.panasonic.com	84024	desktop	9	1553.175914	17	4
business.panasonic.com	84056	desktop	3	697.2369293	17	4
business.panasonic.com	8409	desktop	3	575.1693578	17	4
business.panasonic.com	84025	desktop	13	1993.701495	17	4
business.panasonic.com	218	desktop	1	224.1509091	17	4
business.panasonic.com	250	desktop	13	2624.183734	17	4
business.panasonic.com	410	desktop	1	95.63262507	17	4
business.panasonic.com	634	desktop	1	35.28501468	17	4
business.panasonic.com	826	desktop	20.6	4011.443933	17	4
business.panasonic.com	84026	desktop	10	2100.807142	17	4
business.panasonic.com	84027	desktop	4	666.4121339	17	4
business.panasonic.com	124	desktop	38.6	5880.959178	17	4
business.panasonic.com	156	desktop	9	270.837288	17	4
business.panasonic.com	188	desktop	1	158.1060257	17	4
business.panasonic.com	348	desktop	4.6	895.2734053	17	4
business.panasonic.com	380	desktop	15.6	2729.993074	17	4
business.panasonic.com	604	desktop	1	168.5826324	17	4
business.panasonic.com	764	desktop	5.2	948.8224222	17	4
business.panasonic.com	84028	desktop	6	2399.506616	17	4
business.panasonic.com	84029	desktop	10	1990.008008	17	4
business.panasonic.com	158	desktop	14.6	1932.283459	17	4
business.panasonic.com	414	desktop	2	231.650892	17	4
business.panasonic.com	446	desktop	1	146.8042184	17	4
business.panasonic.com	638	desktop	1	117.2200314	17	4
business.panasonic.com	702	desktop	9.6	1135.665205	17	4
business.panasonic.com	84030	desktop	1	256.4416574	17	4
business.panasonic.com	31	desktop	3	157.3806643	17	4
business.panasonic.com	191	desktop	2	269.8621843	17	4
business.panasonic.com	703	desktop	5.6	1609.361559	17	4
business.panasonic.com	32	desktop	1	170.9513687	17	4
business.panasonic.com	96	desktop	1	39.25928532	17	4
business.panasonic.com	384	desktop	1	183.8683462	17	4
business.panasonic.com	480	desktop	1	93.05384907	17	4
business.panasonic.com	512	desktop	1	385.549308	17	4
business.panasonic.com	608	desktop	4	502.5349051	17	4
business.panasonic.com	704	desktop	11	3455.249044	17	4
business.panasonic.com	800	desktop	1	317.6342698	17	4
business.panasonic.com	84032	desktop	1	169.2648882	17	4
business.panasonic.com	705	desktop	2	305.6722674	17	4
business.panasonic.com	84033	desktop	4.6	894.1018741	17	4
business.panasonic.com	578	desktop	5	1106.041351	17	4
business.panasonic.com	642	desktop	6.6	1323.06623	17	4
business.panasonic.com	834	desktop	1	88.6622292	17	4
business.panasonic.com	84034	desktop	10	1356.451129	17	4
business.panasonic.com	643	desktop	228	4615.071471	17	4
business.panasonic.com	84035	desktop	3	869.3768643	17	4
business.panasonic.com	36	desktop	26.6	4294.163209	17	4
business.panasonic.com	68	desktop	1	144.9406425	17	4
