clickstream_sample.ts	clickstream_sample.source_id	clickstream_sample.sub_id	clickstream_sample.user_id	clickstream_sample.session_id	clickstream_sample.user_ip	clickstream_sample.country_id	clickstream_sample.user_agent	clickstream_sample.is_from_one_way	clickstream_sample.is_link	clickstream_sample.http_referer	clickstream_sample.previous_site	clickstream_sample.requested_site	clickstream_sample.http_code	clickstream_sample.http_redirect_to_url	clickstream_sample.content_type	clickstream_sample.application_name	clickstream_sample.is_from_browser	clickstream_sample.version	clickstream_sample.client_redirect	clickstream_sample.client_redirect_duration	clickstream_sample.version_number	clickstream_sample.server_redirect	clickstream_sample.ip_hash	clickstream_sample.year	clickstream_sample.month	clickstream_sample.day	clickstream_sample.app
1495344826.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.vfsvisaonline.com/Global-PassportTracking/	https://www.vfsvisaonline.com/Global-PassportTracking/	https://www.vfsvisaonline.com/Global-PassportTracking/	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344894.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.goeuro.com/	https://www.vfsvisaonline.com/Global-PassportTracking/	https://www.goeuro.com/travel-search2/results/553084569/flight	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344934.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.vfsvisaonline.com/Global-PassportTracking/	https://www.vfsvisaonline.com/Global-PassportTracking/	https://www.vfsvisaonline.com/Global-PassportTracking/	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344947.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553084569/flight	http://www.vfsglobal.com/France/SaudiArabia/Short-Stay-Visa.html	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344951.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553084569/flight	https://www.goeuro.com/travel-search2/results/553084569/train	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344953.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553084569/train	https://www.goeuro.com/travel-search2/results/553084569/flight	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344958.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553084569/flight	https://www.goeuro.com/travel-search2/results/553085155/flight	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344967.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553085155/flight	https://www.goeuro.com/travel-search2/results/553085182/flight	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495344970.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553085182/flight	https://www.goeuro.com/travel-search2/results/553085182/train	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345035.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553085182/train	https://www.goeuro.com/travel-search2/results/553085182/bus	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345064.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553085182/bus	https://www.goeuro.com/travel-search2/results/553085182/train	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345084.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.goeuro.com/travel-search2/results/553085182/train	http://www.goeuro.com/travel-search/extransfer?identifier=semi_flex.2&jId=64&iId=0&segmentsHash=&oId=0&locale=en&tId=train&sId=553085182&include_transit=false&provider=benerail&currency=USD&type_label=train&oPrice=18564&target=desktop&deeplinkType=OFFSITE	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345093.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	http://www.goeuro.com/travel-search/extransfer?identifier=semi_flex.2&jId=64&iId=0&segmentsHash=&oId=0&locale=en&tId=train&sId=553085182&include_transit=false&provider=benerail&currency=USD&type_label=train&oPrice=18564&target=desktop&deeplinkType=OFFSITE	https://www.goeuro.com/travel-search2/results/553085182/train	https://travel.b-europe.com/go-euro/Travel/Booking?origin=FRLLE&dest=NLASC&traveltype=OneWay&outbound=18/08/2017&outboundt=19&outboundtp=DepartureTime&comfortclass=2&nrofadults=2&fromlink=true#TravelWish	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345096.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	http://www.goeuro.com/travel-search/extransfer?identifier=semi_flex.2&jId=64&iId=0&segmentsHash=&oId=0&locale=en&tId=train&sId=553085182&include_transit=false&provider=benerail&currency=USD&type_label=train&oPrice=18564&target=desktop&deeplinkType=OFFSITE	https://travel.b-europe.com/go-euro/Travel/Booking?origin=FRLLE&dest=NLASC&traveltype=OneWay&outbound=18/08/2017&outboundt=19&outboundtp=DepartureTime&comfortclass=2&nrofadults=2&fromlink=true#TravelWish	https://travel.b-europe.com/go-euro/Travel/Booking?origin=FRLLE&dest=NLASC&traveltype=OneWay&outbound=18/08/2017&outboundt=19&outboundtp=DepartureTime&comfortclass=2&nrofadults=2&fromlink=true#Outbound	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345150.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.mea.com.lb/english/home	https://www.mea.com.lb/english/home	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345180.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.mea.com.lb/english/home	https://www.mea.com.lb/english/home	https://www.mea.com.lb/OnlineBooking.html	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345209.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.mea.com.lb/english/home	https://www.mea.com.lb/OnlineBooking.html	https://www.mea.com.lb/OnlineBooking.html	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345210.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.mea.com.lb/english/home	https://www.mea.com.lb/OnlineBooking.html	https://www.mea.com.lb/OnlineBooking.html	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345241.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		http://www.vfsglobal.com/France/SaudiArabia/Short-Stay-Visa.html	https://www.google.com.sa/search?q=pegasus&{google:acceptedSuggestion}oq=pegasus&aqs=chrome..69i57.6335j0j7&sourceid=chrome&ie=UTF-8	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345246.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?q=pegasus&{google:acceptedSuggestion}oq=pegasus&aqs=chrome..69i57.6335j0j7&sourceid=chrome&ie=UTF-8	https://www.google.com.sa/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwi3i4yOo4DUAhUGmBoKHYMhDecQFggxMAA&url=https%3A%2F%2Fwww.flypgs.com%2Fen&usg=AFQjCNFAzixzB2SCJsEwjdHZiE1-7dgiiQ	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345250.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	http://www.edreams.ae/flights/airline/PC/pegasus-airlines/?mktportal=google&gclid=CP-L94-jgNQCFYVAGwodE54Acw	http://www.edreams.ae/flights/airline/PC/pegasus-airlines/?mktportal=google&gclid=CP-L94-jgNQCFYVAGwodE54Acw	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345339.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://book.flypgs.com/Common/MemberRezvResults.jsp?activeLanguage=EN	https://book.flypgs.com/Common/MemberRezvResults.jsp	https://book.flypgs.com/Common/MemberRezvResults.jsp	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345549.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/login.html	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345589.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/index.html	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345590.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/index.html	https://www.riyadonline.com/ib/index.html#welcomeScreen/view/view	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345595.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/index.html#welcomeScreen/view/view	https://www.riyadonline.com/ib/index.html#cardsOverview/view/view	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345631.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/index.html#cardsOverview/view/view	https://www.riyadonline.com/ib/index.html#transactionHistory/view/view/filter/{"TransactionMedium":"CARD","CardNumber":"454683XXXXXX3029"}	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495345709.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.riyadonline.com/ib/login.html	https://www.riyadonline.com/ib/index.html#transactionHistory/view/view/filter/{"TransactionMedium":"CARD","CardNumber":"454683XXXXXX3029"}	https://www.riyadonline.com/ib/index.html#cardsOverview/view/view	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495347642.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0			https://www.google.com.sa/search?q=axiom&{google:acceptedSuggestion}oq=axiom&aqs=chrome..69i57.3257j0j7&sourceid=chrome&ie=UTF-8	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495347643.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?q=axiom&{google:acceptedSuggestion}oq=axiom&aqs=chrome..69i57.3257j0j7&sourceid=chrome&ie=UTF-8	https://www.google.com.sa/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiu9emFrIDUAhVIBBoKHc9WBOgQFggxMAA&url=http%3A%2F%2Fwww.axiomtelecom.com%2F&usg=AFQjCNEdZkQIdxstSAHlkjSJddxq6rX3nA	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495347691.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		http://ksa.axiomtelecom.com/	http://souq.com/	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495347694.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		http://souq.com/	http://souq.com/	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349716.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0		http://souq.com/	https://www.google.com.sa/search?q=paul&{google:acceptedSuggestion}oq=paul&aqs=chrome..69i57j69i60l3.1063j0j7&sourceid=chrome&ie=UTF-8	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349721.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349721.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?q=paul&{google:acceptedSuggestion}oq=paul&aqs=chrome..69i57j69i60l3.1063j0j7&sourceid=chrome&ie=UTF-8	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349727.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d60758.58577137923!2d46.71672759755859!3d24.76557077321595!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349730.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d60758.58577137923!2d46.71672759755859!3d24.76557077321595!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d15188.523894646287!2d46.72020374044189!3d24.77474749062611!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349742.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d15188.523894646287!2d46.72020374044189!3d24.77474749062611!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d15187.708603802424!2d46.711835248315424!3d24.781410414509924!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349744.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d15187.708603802424!2d46.711835248315424!3d24.781410414509924!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:;mv:!1m3!1d7593.989596695173!2d46.707050187432856!3d24.77919922065205!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495349755.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0	https://www.google.com.sa/	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:10797975747193623227;mv:!1m3!1d7593.989596695173!2d46.707050187432856!3d24.77919922065205!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	https://www.google.com.sa/search?newwindow=1&safe=strict&q=paul&npsic=0&rflfq=1&rlha=0&rllag=24758392,46672283,3550&tbm=lcl&ved=0ahUKEwjq6M3ks4DUAhXEBBoKHTw5D9cQtgMITA&tbs=lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3&rldoc=1#rlfi=hd:;si:,24.782526601680086,46.69307470321655;mv:!1m3!1d7593.989596695173!2d46.707050187432856!3d24.77919922065205!3m2!1i1500!2i805!4f13.1;tbs:lrf:!2m1!1e3!3sEAE,lf:1,lf_ui:3	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
1495351902.000	576	chrome	e44r3c770c5kmgfid8poj6ddcon		37.216.232.0	682	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36	0	0			https://www.google.com.sa/search?q=Mini+Pecan+Kholas+Pie&{google:acceptedSuggestion}oq=Mini+Pecan+Kholas+Pie&aqs=chrome..69i57.774j0j7&sourceid=chrome&ie=UTF-8	0								1.0		32e693396c6e246e5cb6e71917094cc7	17	5	21	kafka-consumer-a06
